Membership No  Date Joined  Active  
    68018      2016-5-2     yes   
    93184      2017-1-25    yes   
    12155      2020-8-16    yes   
    52939      2017-4-22    yes   
    98118      2015-11-4    yes   
    21678      2020-3-22    yes   
    95132      2020-7-14    yes   
    37282      2020-6-7     yes   
    89660      2016-4-22    yes   
    64732      2019-5-8     yes   
    10479      2015-10-24   yes   
    90788      2018-6-8     yes   
    59937      2020-2-3     yes   
    18389      2018-11-25   yes   
    90476      2015-4-17    yes   
    97308      2020-10-9    yes   
    94226      2020-7-9     yes   
    22600      2020-5-22    yes   
    41149      2017-9-9     yes   
    92565      2015-9-11    yes   
    80749      2020-4-5     yes   
    67513      2017-12-11   yes   
    54400      2016-11-9    yes   
    49570      2019-8-12    yes   
    20187      2015-10-14   yes   
    99753      2020-8-18    yes   
    24402      2020-1-7     yes   
    23364      2018-7-9     yes   
    60326      2016-7-17    yes   
    69925      2017-12-8    yes   
    84016      2015-10-24   yes   
    41341      2016-11-18   yes   
    49890      2015-7-5     yes   
    94501      2017-10-24   yes   
    17631      2018-8-13    yes   
    91068      2020-10-16   yes   
    63652      2015-10-7    yes   
    67259      2017-9-16    yes   
    64547      2020-10-14   yes   
    66399      2017-6-16    yes   
    17039      2018-3-24    yes   
    36865      2019-2-7     yes   
    60315      2019-9-21    yes   
    75918      2016-9-16    yes   
    25193      2015-4-23    yes   
    31160      2016-8-13    yes   
    48838      2015-10-12   yes   
    21925      2016-8-9     yes   
    93714      2016-8-15    yes   
    80341      2018-5-3     yes   
    48818      2018-7-20    yes   
    13202      2018-7-24    yes   
    31538      2015-8-10    yes   
    42110      2019-2-20    yes   
    72841      2018-11-9    yes   
    92644      2018-3-25    yes   
    68568      2016-11-14   yes   
    49904      2017-9-7     yes   
    92188      2018-2-2     yes   
    81044      2016-2-16    yes   
    72488      2019-4-4     yes   
    41457      2020-1-13    yes   
    16282      2019-2-12    yes   
    26078      2016-9-16    yes   
    58003      2017-4-24    yes   
    70348      2020-9-5     yes   
    80388      2018-1-23    yes   
    94549      2019-3-6     yes   
    81891      2016-6-5     yes   
    48948      2017-9-15    yes   
    18168      2018-4-22    yes   
    68669      2017-5-21    yes   
    66665      2016-9-2     yes   
    16671      2016-3-15    yes   
    49659      2017-11-24   yes   
    98171      2015-8-10    yes   
    40975      2020-11-17   yes   
    14128      2016-5-6     yes   
    35883      2018-12-11   yes   
    73028      2018-12-13   yes   
    55702      2015-10-2    yes   
    25173      2018-10-16   yes   
    59187      2020-5-1     yes   
    16826      2019-7-7     yes   
    13307      2015-10-20   yes   
    87722      2016-2-5     yes   
    78292      2017-12-25   yes   
    46865      2017-4-7     yes   
    96339      2015-1-22    yes   
    23893      2017-2-10    yes   
    35340      2017-10-12   yes   
    25082      2015-7-20    yes   
    48340      2017-6-4     yes   
    60457      2017-12-5    yes   
    15681      2017-9-23    yes   
    77534      2020-12-14   yes   
    47462      2017-10-9    yes   
    16776      2015-1-3     yes   
    32413      2019-7-7     yes   
    78632      2017-10-13   yes   
    68170      2020-10-12   yes   
    24412      2019-8-23    yes   
    84910      2017-9-5     yes   
    87827      2018-5-4     yes   
    69581      2019-5-23    yes   
    63839      2018-4-11    yes   
    67725      2016-8-6     yes   
    51150      2015-9-9     yes   
    51040      2019-10-6    yes   
    23911      2019-1-15    yes   
    80469      2020-9-5     yes   
    25711      2016-8-17    yes   
    82919      2016-9-19    yes   
    75392      2019-6-15    yes   
    30689      2020-2-24    yes   
    28679      2016-6-13    yes   
    34320      2019-9-3     yes   
    15898      2019-2-21    yes   
    61859      2018-6-24    yes   
    47188      2015-11-16   yes   
    39874      2017-1-6     yes   
    78878      2015-5-22    yes   
    54672      2017-9-25    yes   
    61860      2016-1-20    yes   
    30748      2016-12-11   yes   
    52084      2015-12-4    yes   
    23411      2016-7-20    yes   
    30032      2020-12-1    yes   
    77377      2020-1-11    yes   
    55021      2015-4-25    yes   
    93461      2019-2-7     yes   
    97081      2019-2-17    yes   
    21899      2020-2-5     yes   
    92537      2020-7-15    yes   
    98360      2019-10-23   yes   
    75539      2017-4-13    yes   
    12926      2020-4-4     yes   
    34094      2016-2-20    yes   
    45887      2020-6-14    yes   
    32101      2016-8-14    yes   
    75603      2019-3-7     yes   
    43948      2020-7-14    yes   
    51707      2020-1-12    yes   
    50241      2020-11-3    yes   
    53142      2018-4-10    yes   
    24282      2020-1-20    yes   
    93561      2019-7-19    yes   
    23161      2020-7-19    yes   
    47884      2020-6-5     yes   
    77556      2019-5-17    yes   
    26896      2020-10-10   yes   
    41487      2016-5-5     yes   
    11388      2020-6-8     yes   
    85847      2016-10-24   yes   
    67239      2018-7-5     yes   
    81521      2015-9-13    yes   
    21229      2017-1-10    yes   
    82195      2019-9-18    yes   
    16539      2020-9-2     yes   
    75946      2017-10-22   yes   
    15790      2016-8-25    yes   
    35260      2017-8-25    yes   
    62595      2019-5-12    yes   
    29549      2017-10-22   yes   
    20364      2016-1-25    yes   
    42566      2015-8-8     yes   
    60287      2017-6-11    yes   
    11510      2020-3-17    yes   
    35795      2018-11-2    yes   
    12678      2019-11-23   yes   
    81467      2016-11-25   yes   
    50062      2017-4-10    yes   
    75321      2015-9-2     yes   
    28174      2018-4-10    yes   
    50396      2016-3-20    yes   
    54841      2017-8-18    yes   
    39287      2017-10-5    yes   
    98545      2020-9-18    yes   
    51482      2017-4-12    yes   
    52136      2018-7-6     yes   
    78066      2015-10-13   yes   
    39023      2018-11-9    yes   
    34252      2015-1-1     yes   
    54247      2016-12-10   yes   
    36469      2018-2-18    yes   
    88509      2018-12-16   yes   
    12512      2016-8-24    yes   
    74756      2018-8-17    yes   
    61371      2017-3-18    yes   
    94761      2019-4-24    yes   
    23086      2019-4-25    yes   
    72873      2020-7-7     yes   
    69203      2018-7-3     yes   
    61417      2020-9-10    yes   
    19348      2017-1-9     yes   
    52165      2015-9-9     yes   
    94146      2020-5-11    yes   
    61471      2020-8-21    yes   
    86884      2017-4-25    yes   
    38242      2020-12-9    yes   
    44954      2020-12-21   yes   
    81464      2018-4-18    yes   
    62932      2020-11-4    yes   
    48535      2020-7-16    yes   
    74576      2020-8-8     yes   
    32440      2019-4-4     yes   
    61747      2016-10-17   yes   
    89637      2019-2-8     yes   
    16919      2017-2-25    yes   
    64185      2015-4-14    yes   
    41863      2018-4-14    yes   
    90949      2015-10-16   yes   
    64179      2016-10-18   yes   
    28486      2020-8-12    yes   
    78199      2018-12-25   yes   
    58829      2020-5-13    yes   
    13432      2015-5-18    yes   
    53996      2020-11-13   yes   
    35353      2015-3-16    yes   
    54816      2017-12-10   yes   
    81629      2019-5-6     yes   
    45090      2020-4-22    yes   
    96591      2020-5-14    yes   
    69667      2016-3-7     yes   
    86713      2017-5-15    yes   
    54268      2018-2-21    yes   
    82694      2020-2-1     yes   
    39144      2017-4-6     yes   
    77873      2020-3-5     yes   
    59583      2018-3-13    yes   
    24472      2018-5-22    yes   
    20274      2016-11-12   yes   
    80808      2015-6-20    yes   
    63735      2019-1-11    yes   
    39857      2015-7-10    yes   
    27055      2015-1-17    yes   
    13612      2019-3-6     yes   
    96598      2017-8-5     yes   
    11375      2018-3-12    yes   
    26337      2017-10-2    yes   
    29298      2016-8-12    yes   
    29790      2020-9-10    yes   
    21195      2016-11-8    yes   
    80658      2018-11-12   yes   
    66809      2018-5-17    yes   
    64330      2018-10-12   yes   
    50554      2015-1-21    yes   
    59664      2016-7-24    yes   
    31211      2019-12-1    yes   
    86683      2019-1-19    yes   
    49391      2019-3-22    yes   
    84528      2015-9-10    yes   
    95424      2016-7-21    yes   
    90603      2015-2-8     yes   
    54767      2019-5-10    yes   
    78633      2020-6-25    yes   
    79981      2016-9-22    yes   
    58525      2020-7-25    yes   
    91185      2019-12-13   yes   
    65919      2018-11-22   yes   
    12985      2016-2-5     yes   
    35450      2016-10-13   yes   
    83859      2018-10-15   yes   
    49515      2016-11-9    yes   
    75516      2019-2-11    yes   
    26763      2016-11-7    yes   
    62286      2019-4-21    yes   
    77204      2018-10-24   yes   
    32103      2015-2-18    yes   
    51955      2016-9-23    yes   
    74027      2015-12-17   yes   
    26460      2016-7-4     yes   
    39513      2020-1-12    yes   
    73813      2016-8-12    yes   
    78596      2018-10-18   yes   
    28910      2015-7-2     yes   
    48096      2019-3-4     yes   
    32285      2020-10-24   yes   
    88644      2019-10-3    yes   
    97258      2020-8-25    yes   
    18706      2019-5-7     yes   
    29550      2019-12-4    yes   
    58269      2019-12-1    yes   
    42675      2018-2-14    yes   
    80717      2019-7-6     yes   
    80738      2017-1-12    yes   
    82572      2018-5-4     yes   
    88630      2017-3-17    yes   
    27324      2020-6-2     yes   
    80218      2017-3-1     yes   
    79131      2019-9-23    yes   
    33700      2017-2-22    yes   
    60767      2019-10-8    yes   
    11901      2015-8-25    yes   
    54928      2017-8-18    yes   
    64821      2015-8-23    yes   
    10123      2018-11-3    yes   
    57208      2018-1-1     yes   
    19730      2015-8-17    yes   
    96381      2016-4-23    yes   
    80506      2018-2-17    yes   
    55919      2020-5-23    yes   
    51636      2019-7-23    yes   
    40450      2017-8-8     yes   
    54033      2018-9-20    yes   
    76324      2019-12-16   yes   
    23134      2019-8-19    yes   
    38422      2018-7-3     yes   
    74384      2017-1-21    yes   
    11200      2018-9-16    yes   
    79207      2016-1-16    yes   
    87572      2017-10-5    yes   
    62650      2016-6-4     yes   
    83051      2020-3-13    yes   
    18844      2016-6-23    yes   
    88891      2017-7-1     yes   
    91168      2016-2-25    yes   
    35542      2018-1-20    yes   
    44397      2017-9-5     yes   
    10157      2019-12-24   yes   
    69420      2020-10-8    yes   
    40779      2018-8-9     yes   
    38639      2016-12-10   yes   
    21340      2015-6-11    yes   
    70421      2017-4-14    yes   
    50618      2015-10-11   yes   
    40577      2019-2-8     yes   
    15880      2015-8-14    yes   
    22632      2020-6-21    yes   
    95442      2019-2-18    yes   
    10718      2016-1-17    yes   
    61969      2020-4-16    yes   
    10710      2016-12-11   yes   
    66535      2018-1-9     yes   
    79549      2018-6-14    yes   
    78732      2016-7-10    yes   
    79751      2019-8-1     yes   
    68819      2017-6-16    yes   
    99588      2020-8-14    yes   
    72997      2015-6-6     yes   
    42916      2015-8-14    yes   
    26652      2018-6-24    yes   
    59699      2016-1-16    yes   
    19930      2016-1-17    yes   
    31327      2019-9-8     yes   
    77517      2019-11-25   yes   
    72819      2017-11-19   yes   
    86739      2018-9-4     yes   
    98771      2016-5-22    yes   
    64233      2017-12-8    yes   
    60578      2019-8-2     yes   
    93345      2019-2-21    yes   
    23949      2016-7-7     yes   
    71920      2019-7-23    yes   
    51562      2015-11-8    yes   
    60249      2018-11-23   yes   
    48979      2018-7-18    yes   
    65582      2019-9-6     yes   
    87016      2016-6-6     yes   
    81774      2015-5-5     yes   
    62024      2020-4-17    yes   
    88405      2019-3-19    yes   
    87358      2019-6-16    yes   
    79741      2019-7-20    yes   
    15172      2015-7-9     yes   
    99540      2015-9-1     yes   
    86001      2015-9-15    yes   
    25481      2016-8-8     yes   
    90895      2018-4-15    yes   
    10936      2016-8-1     yes   
    83003      2020-2-25    yes   
    83598      2015-8-23    yes   
    24870      2019-7-3     yes   
    16169      2020-7-15    yes   
    77603      2017-11-7    yes   
    64341      2017-6-21    yes   
    83038      2019-3-4     yes   
    91863      2017-2-9     yes   
    95185      2019-7-10    yes   
    79031      2016-6-7     yes   
    97164      2016-11-15   yes   
    41402      2018-2-22    yes   
    87374      2017-4-20    yes   
    73197      2018-11-23   yes   
    22379      2020-12-16   yes   
    85443      2020-11-10   yes   
    96342      2019-8-11    yes   
    58476      2019-2-23    yes   
    28423      2019-3-20    yes   
    26376      2016-5-9     yes   
    53597      2015-9-18    yes   
    44920      2019-9-12    yes   
    29280      2020-7-1     yes   
    87156      2018-3-1     yes   
    63992      2018-11-8    yes   
    59374      2015-1-23    yes   
    91398      2017-3-25    yes   
    85996      2015-7-11    yes   
    73831      2019-10-18   yes   
    99106      2015-10-9    yes   
    27321      2019-7-1     yes   
    38139      2018-7-22    yes   
    46783      2018-11-22   yes   
    15951      2017-12-20   yes   
    32343      2016-5-15    yes   
    19376      2016-9-9     yes   
    27702      2015-8-14    yes   
    21291      2015-11-6    yes   
    81262      2016-2-19    yes   
    47200      2019-1-11    yes   
    67884      2020-1-11    yes   
    61926      2015-8-21    yes   
    54494      2020-8-22    yes   
    83639      2019-2-8     yes   
    83294      2016-10-24   yes   
    24991      2019-7-4     yes   
    50899      2019-11-7    yes   
    55948      2017-12-21   yes   
    32194      2018-1-24    yes   
    56705      2017-2-12    yes   
    40522      2020-12-12   yes   
    47451      2016-11-10   yes   
    70703      2020-6-9     yes   
    90955      2016-3-5     yes   
    22701      2016-2-11    yes   
    54865      2020-2-7     yes   
    90821      2020-9-1     yes   
    73435      2016-11-24   yes   
    76938      2015-1-17    yes   
    45460      2020-10-23   yes   
    28743      2016-3-15    yes   
    47151      2016-4-13    yes   
    46391      2015-3-23    yes   
    65481      2017-6-5     yes   
    13686      2016-6-20    yes   
    60683      2017-3-22    yes   
    34036      2015-12-12   yes   
    28079      2020-4-9     yes   
    49418      2020-6-11    yes   
    29856      2015-9-10    yes   
    21975      2016-12-10   yes   
    92753      2015-2-3     yes   
    93982      2018-1-17    yes   
    34720      2020-3-19    yes   
    89172      2019-1-9     yes   
    88572      2017-4-21    yes   
    95533      2020-7-16    yes   
    49311      2016-7-21    yes   
    83422      2020-2-19    yes   
    49300      2019-3-21    yes   
    67291      2020-11-16   yes   
    47439      2016-8-15    yes   
    94703      2018-9-2     yes   
    38836      2018-11-5    yes   
    44901      2015-8-24    yes   
    52888      2018-12-20   yes   
    85031      2015-1-25    yes   
    67549      2016-3-19    yes   
    82842      2016-6-16    yes   
    64936      2020-10-24   yes   
    37285      2018-10-12   yes   
    19640      2015-2-22    yes   
    31045      2018-11-22   yes   
    66590      2017-7-3     yes   
    85463      2017-12-8    yes   
    63188      2016-2-13    yes   
    43168      2017-9-11    yes   
    42522      2019-7-20    yes   
    46344      2018-12-8    yes   
    84905      2017-7-10    yes   
    95716      2017-9-5     yes   
    93936      2016-2-21    yes   
    84170      2015-2-14    yes   
    22447      2018-9-10    yes   
    38624      2016-9-12    yes   
    65142      2017-11-11   yes   
    32098      2017-2-22    yes   
    99285      2016-10-18   yes   
    35738      2016-1-25    yes   
    61933      2018-12-16   yes   
    81507      2015-11-5    yes   
    63050      2018-11-14   yes   
    92881      2015-6-12    yes   
    82259      2017-6-10    yes   
    71935      2017-1-20    yes   
    31575      2017-12-5    yes   
    99717      2019-11-9    yes   
    59355      2020-1-18    yes   
    28078      2019-3-10    yes   
    12545      2016-3-20    yes   
    64630      2020-7-20    yes   
    57926      2019-8-9     yes   
    90374      2018-6-9     yes   
    41566      2016-5-20    yes   
    22935      2019-8-15    yes   
    59606      2016-12-8    yes   
    67039      2020-1-11    yes   
    52173      2017-9-25    yes   
    51262      2015-11-17   yes   
    91104      2019-9-17    yes   
    77026      2015-10-7    yes   
    50474      2020-6-11    yes   
    40237      2020-6-11    yes   
    16013      2017-7-2     yes   
    22670      2019-12-4    yes   
    72404      2018-7-11    yes   
    56419      2016-3-14    yes   
    33631      2018-5-8     yes   
    79125      2017-10-14   yes   
    17962      2016-9-5     yes   
    47985      2020-10-20   yes   
    76457      2015-5-19    yes   
    99779      2016-3-9     yes   
    34152      2020-1-6     yes   
    81936      2019-1-18    yes   
    34738      2018-9-18    yes   
    36592      2019-4-24    yes   
    30986      2015-8-19    yes   
    61337      2020-6-16    yes   
    66586      2019-7-3     yes   
    71684      2019-5-6     yes   
    33685      2015-2-3     yes   
    48664      2018-4-16    yes   
    13357      2020-10-13   yes   
    14184      2018-4-3     yes   
    59831      2015-7-21    yes   
    57205      2017-3-22    yes   
    28807      2017-10-22   yes   
    52829      2015-9-20    yes   
    32203      2018-6-23    yes   
    91403      2018-11-22   yes   
    52535      2018-9-14    yes   
    96986      2020-10-10   yes   
    55763      2017-3-24    yes   
    66894      2015-5-12    yes   
    78276      2016-2-25    yes   
    20593      2019-12-10   yes   
    63394      2015-6-7     yes   
    15351      2020-3-17    yes   
    86795      2017-6-2     yes   
    81171      2016-11-12   yes   
    61924      2016-2-13    yes   
    96868      2018-8-15    yes   
    28405      2020-7-8     yes   
    45282      2015-4-25    yes   
    11640      2016-10-17   yes   
    77424      2018-4-25    yes   
    94086      2016-5-17    yes   
    51789      2015-3-24    yes   
    93721      2015-5-10    yes   
    70371      2016-8-14    yes   
    78665      2019-12-14   yes   
    73295      2020-9-8     yes   
    62306      2018-7-5     yes   
    24892      2018-8-8     yes   
    36975      2016-6-18    yes   
    39949      2018-9-6     yes   
    33412      2017-6-5     yes   
    10655      2017-8-7     yes   
    21454      2019-1-7     yes   
    28036      2017-2-1     yes   
    66894      2015-7-6     yes   
    70585      2016-11-15   yes   
    25788      2018-12-4    yes   
    53618      2019-6-16    yes   
    10441      2019-9-16    yes   
    72794      2015-5-9     yes   
    76142      2016-4-25    yes   
    63479      2015-10-8    yes   
    72318      2016-11-14   yes   
    97822      2020-7-12    yes   
    91763      2018-5-19    yes   
    13346      2017-3-22    yes   
    53312      2019-6-14    yes   
    46313      2020-5-7     yes   
    47248      2020-5-25    yes   
    12579      2017-4-16    yes   
    76939      2016-11-21   yes   
    39963      2020-10-4    yes   
    91130      2017-8-2     yes   
    56787      2019-4-12    yes   
    49068      2018-5-21    yes   
    87811      2016-6-1     yes   
    66778      2018-2-18    yes   
    90702      2015-10-14   yes   
    52184      2017-11-22   yes   
    18522      2018-7-8     yes   
    21133      2018-9-3     yes   
    34688      2016-8-17    yes   
    94128      2016-3-7     yes   
    47739      2017-8-11    yes   
    19875      2017-9-18    yes   
    80247      2017-4-2     yes   
    74386      2015-3-3     yes   
    96523      2017-7-19    yes   
    84196      2019-5-2     yes   
    71422      2020-11-18   yes   
    10490      2015-12-14   yes   
    37651      2017-11-17   yes   
    85159      2015-10-15   yes   
    55699      2016-6-10    yes   
    89373      2016-1-8     yes   
    10701      2018-5-6     yes   
    83955      2018-10-4    yes   
    45174      2020-6-6     yes   
    63311      2016-6-21    yes   
    77422      2019-5-15    yes   
    73635      2016-9-2     yes   
    63058      2020-12-23   yes   
    65014      2018-10-24   yes   
    15749      2017-5-7     yes   
    79199      2017-8-16    yes   
    37424      2019-4-8     yes   
    45172      2018-9-20    yes   
    93445      2017-11-8    yes   
    67861      2019-10-11   yes   
    51152      2017-2-17    yes   
    14011      2018-11-9    yes   
    63678      2017-12-8    yes   
    21557      2017-7-11    yes   
    43524      2019-2-14    yes   
    22063      2017-9-20    yes   
    33443      2018-2-21    yes   
    66231      2017-11-13   yes   
    71687      2016-5-2     yes   
    83627      2016-8-20    yes   
    65921      2020-5-12    yes   
    66006      2019-6-23    yes   
    90538      2020-8-19    yes   
    33218      2016-3-24    yes   
    69599      2020-11-17   yes   
    46303      2019-7-2     yes   
    62681      2016-11-4    yes   
    50843      2017-7-8     yes   
    70956      2020-6-6     yes   
    89704      2017-9-2     yes   
    30264      2015-9-15    yes   
    98532      2015-10-22   yes   
    89886      2017-4-11    yes   
    43636      2018-8-18    yes   
    15278      2018-2-2     yes   
    43420      2016-8-9     yes   
    59879      2020-2-15    yes   
    67845      2017-7-11    yes   
    93339      2018-2-16    yes   
    54648      2017-2-2     yes   
    37054      2017-11-4    yes   
    16569      2017-11-20   yes   
    18904      2019-11-24   yes   
    73217      2018-1-4     yes   
    98447      2019-8-15    yes   
    58142      2017-4-11    yes   
    50847      2016-1-5     yes   
    69265      2015-5-22    yes   
    17185      2019-5-20    yes   
    45874      2017-8-9     yes   
    13345      2020-10-8    yes   
    91393      2016-10-16   yes   
    91015      2019-8-14    yes   
    45095      2015-8-17    yes   
    69320      2016-2-25    yes   
    77241      2016-4-9     yes   
    78181      2015-4-9     yes   
    78407      2015-3-10    yes   
    44028      2015-4-11    yes   
    77348      2017-2-7     yes   
    29310      2020-10-6    yes   
    63963      2018-10-17   yes   
    84513      2019-11-19   yes   
    52186      2020-8-6     yes   
    29760      2015-8-10    yes   
    41881      2015-11-17   yes   
    43316      2016-4-24    yes   
    76718      2018-6-17    yes   
    92178      2015-12-12   yes   
    28899      2018-9-19    yes   
    56277      2018-8-3     yes   
    28756      2015-12-2    yes   
    21104      2019-5-14    yes   
    14257      2015-1-23    yes   
    79636      2016-2-14    yes   
    15693      2020-8-15    yes   
    15113      2019-3-22    yes   
    60290      2017-4-11    yes   
    96604      2019-6-10    yes   
    91573      2017-7-10    yes   
    77797      2018-8-16    yes   
    77541      2019-6-2     yes   
    99158      2015-3-11    yes   
    89570      2020-5-3     yes   
    14832      2017-7-18    yes   
    19159      2019-11-4    yes   
    88450      2016-1-10    yes   
    88017      2017-5-17    yes   
    10620      2020-3-11    yes   
    92666      2018-7-3     yes   
    72516      2018-2-19    yes   
    22188      2019-11-18   yes   
    19417      2017-11-24   yes   
    97580      2019-1-6     yes   
    90017      2016-11-14   yes   
    66662      2015-9-14    yes   
    85447      2015-6-14    yes   
    71159      2016-2-6     yes   
    12661      2018-7-17    yes   
    48767      2020-4-3     yes   
    37635      2015-4-3     yes   
    69079      2017-8-22    yes   
    69869      2017-5-6     yes   
    94786      2015-12-25   yes   
    13704      2018-5-23    yes   
    83019      2018-11-22   yes   
    84706      2019-4-21    yes   
    46198      2020-7-8     yes   
    86801      2017-5-16    yes   
    32555      2016-11-20   yes   
    83762      2017-9-11    yes   
    87330      2018-3-19    yes   
    38819      2018-7-8     yes   
    57731      2019-5-13    yes   
    48449      2018-3-8     yes   
    41296      2019-5-2     yes   
    75467      2018-4-23    yes   
    45697      2016-11-20   yes   
    42190      2019-8-18    yes   
    84643      2016-4-12    yes   
    82450      2018-10-14   yes   
    32728      2018-2-23    yes   
    84845      2018-1-14    yes   
    49992      2019-10-12   yes   
    83082      2020-4-8     yes   
    90143      2017-2-19    yes   
    35319      2015-2-9     yes   
    96330      2016-10-17   yes   
    26143      2016-3-8     yes   
    11134      2019-12-7    yes   
    43621      2020-2-23    yes   
    45635      2016-1-20    yes   
    67447      2020-4-15    yes   
    13918      2016-4-19    yes   
    38310      2016-4-16    yes   
    44194      2017-5-24    yes   
    19014      2019-6-14    yes   
    78207      2017-6-14    yes   
    52978      2016-6-17    yes   
    51797      2020-4-24    yes   
    34357      2018-7-6     yes   
    22735      2019-12-22   yes   
    15500      2020-7-20    yes   
    18509      2018-7-17    yes   
    10236      2018-4-14    yes   
    99543      2017-3-2     yes   
    34598      2015-10-16   yes   
    18565      2017-10-9    yes   
    22089      2015-11-5    yes   
    41206      2015-12-1    yes   
    73556      2017-5-9     yes   
    24658      2018-4-14    yes   
    51021      2016-9-25    yes   
    99344      2017-6-24    yes   
    96726      2020-9-22    yes   
    37098      2018-1-13    yes   
    39712      2015-12-13   yes   
    49669      2015-6-15    yes   
    78784      2017-5-10    yes   
    32862      2019-11-5    yes   
    86826      2016-10-14   yes   
    75191      2015-9-12    yes   
    17732      2019-12-5    yes   
    56027      2016-9-22    yes   
    77577      2015-5-24    yes   
    89534      2018-5-25    yes   
    84675      2020-8-24    yes   
    39051      2020-11-2    yes   
    73362      2018-12-21   yes   
    69869      2015-10-6    yes   
    27286      2020-2-20    yes   
    42914      2018-9-21    yes   
    43875      2020-3-20    yes   
    29036      2015-12-13   yes   
    32700      2016-6-14    yes   
    43389      2019-2-10    yes   
    75743      2019-5-17    yes   
    83801      2020-6-24    yes   
    68801      2017-1-10    yes   
    22163      2020-4-17    yes   
    66198      2017-10-21   yes   
    75347      2016-11-22   yes   
    41856      2018-6-3     yes   
    90294      2020-1-1     yes   
    31368      2015-3-19    yes   
    69919      2019-1-24    yes   
    22567      2020-8-11    yes   
    81526      2017-2-15    yes   
    78905      2017-7-19    yes   
    66193      2020-1-14    yes   
    27149      2020-2-19    yes   
    24390      2016-5-15    yes   
    24550      2016-4-23    yes   
    43841      2018-9-12    yes   
    94458      2019-8-4     yes   
    36723      2017-12-2    yes   
    23997      2020-5-6     yes   
    97748      2018-12-24   yes   
    75243      2018-6-10    yes   
    27539      2018-2-24    yes   
    65344      2019-6-12    yes   
    84456      2019-6-20    yes   
    97539      2020-6-10    yes   
    48257      2018-5-15    yes   
    86854      2018-11-8    yes   
    38621      2017-11-22   yes   
    62074      2015-3-2     yes   
    71491      2018-11-7    yes   
    26509      2015-10-21   yes   
    66173      2015-10-9    yes   
    81132      2018-12-20   yes   
    96249      2018-4-13    yes   
    10275      2016-1-15    yes   
    29065      2017-1-1     yes   
    26209      2016-6-20    yes   
    95885      2019-6-19    yes   
    78660      2020-7-5     yes   
    56343      2020-1-7     yes   
    66009      2016-5-25    yes   
    18018      2020-6-6     yes   
    39430      2016-12-25   yes   
    36560      2020-1-8     yes   
    64233      2018-8-3     yes   
    52291      2016-9-15    yes   
    81790      2020-10-3    yes   
    65327      2017-9-20    yes   
    38294      2019-10-16   yes   
    24660      2019-11-4    yes   
    71474      2019-2-12    yes   
    87049      2017-8-25    yes   
    71691      2017-1-8     yes   
    85907      2017-1-22    yes   
    46479      2015-6-20    yes   
    52701      2017-12-1    yes   
    75431      2016-6-22    yes   
    11765      2015-10-3    yes   
    32583      2015-7-7     yes   
    41191      2019-7-5     yes   
    40391      2015-5-4     yes   
    89597      2017-3-15    yes   
    66455      2017-12-20   yes   
    10454      2016-11-25   yes   
    29753      2019-12-2    yes   
    59795      2016-11-1    yes   
    71281      2019-9-9     yes   
    16310      2019-5-19    yes   
    70561      2016-3-3     yes   
    50306      2016-3-10    yes   
    92146      2020-12-22   yes   
    75007      2017-12-10   yes   
    57678      2016-3-22    yes   
    28124      2019-12-11   yes   
    59836      2020-4-21    yes   
    31233      2019-6-20    yes   
    66329      2018-10-3    yes   
    44357      2016-6-6     yes   
    23824      2020-8-21    yes   
    49818      2015-3-20    yes   
    20980      2016-7-1     yes   
    95292      2017-9-18    yes   
    20164      2020-2-5     yes   
    43456      2019-4-8     yes   
    21648      2018-1-5     yes   
    40157      2015-3-10    yes   
    50921      2015-6-6     yes   
    57937      2017-7-23    yes   
    95804      2018-7-2     yes   
    77620      2018-7-15    yes   
    97150      2016-1-8     yes   
    77921      2015-2-24    yes   
    29904      2020-3-1     yes   
    39949      2017-12-22   yes   
    64331      2020-10-8    yes   
    97946      2016-5-20    yes   
    15569      2018-3-23    yes   
    11005      2019-10-18   yes   
    81773      2016-6-13    yes   
    49253      2016-2-25    yes   
    80642      2019-5-21    yes   
    95834      2020-11-13   yes   
    45533      2015-2-4     yes   
    61930      2020-5-17    yes   
    74166      2018-1-11    yes   
    87727      2018-4-10    yes   
    92363      2016-6-7     yes   
    26767      2018-1-14    yes   
    52276      2020-7-9     yes   
    35611      2020-1-24    yes   
    68666      2017-12-5    yes   
    51050      2016-8-12    yes   
    84995      2017-5-18    yes   
    11964      2017-3-3     yes   
    30901      2019-5-3     yes   
    55885      2020-5-13    yes   
    89039      2018-3-18    yes   
    53320      2017-1-25    yes   
    91589      2016-10-16   yes   
    15403      2020-4-17    yes   
    32303      2019-4-9     yes   
    40060      2020-10-19   yes   
    58266      2019-7-23    yes   
    54151      2020-6-25    yes   
    96894      2020-10-19   yes   
    47793      2020-6-11    yes   
    92296      2015-10-6    yes   
    78290      2020-7-18    yes   
    45443      2020-1-24    yes   
    75051      2016-12-21   yes   
    45922      2020-4-22    yes   
    67364      2018-2-13    yes   
    18112      2019-1-16    yes   
    22095      2018-11-18   yes   
    21884      2018-5-9     yes   
    21895      2020-10-7    yes   
    99415      2018-10-13   yes   
    56852      2016-6-9     yes   
    88035      2017-8-14    yes   
    58758      2019-10-23   yes   
    97724      2020-2-16    yes   
    25865      2015-6-4     yes   
    80433      2019-12-3    yes   
    22189      2020-12-6    yes   
    49583      2015-3-21    yes   
    81581      2015-11-12   yes   
    64085      2016-4-23    yes   
    24278      2016-10-14   yes   
