Membership No  Date Joined  Active  
    18731      2020-4-7     yes   
    87686      2015-11-17   yes   
    87881      2017-12-5    yes   
    32531      2016-6-14    yes   
    81598      2016-10-22   yes   
    83867      2017-7-25    yes   
    29378      2019-7-17    yes   
    57050      2017-7-16    yes   
    52076      2019-5-14    yes   
    81299      2015-7-19    yes   
    18340      2016-7-23    yes   
    22552      2017-8-18    yes   
    11253      2015-10-6    yes   
    85196      2018-4-21    yes   
    64629      2019-10-21   yes   
    90320      2020-1-18    yes   
    10041      2020-2-19    yes   
    90138      2020-1-22    yes   
    25773      2015-9-19    yes   
    89008      2018-12-23   yes   
    27540      2019-4-14    yes   
    33743      2020-12-6    yes   
    83996      2018-6-17    yes   
    74471      2018-10-16   yes   
    85471      2015-2-22    yes   
    30285      2017-9-3     yes   
    85302      2018-7-18    yes   
    69659      2019-1-23    yes   
    71063      2016-7-19    yes   
    85417      2015-12-4    yes   
    88625      2017-2-11    yes   
    90514      2020-7-2     yes   
    17944      2018-10-2    yes   
    98646      2015-12-13   yes   
    57292      2017-1-11    yes   
    93220      2016-3-25    yes   
    16451      2019-3-18    yes   
    42444      2019-11-3    yes   
    27182      2018-10-20   yes   
    91014      2019-3-16    yes   
    86271      2017-2-17    yes   
    32948      2018-2-14    yes   
    46610      2016-12-1    yes   
    32328      2015-3-22    yes   
    17897      2020-8-21    yes   
    59167      2020-10-25   yes   
    52570      2016-4-6     yes   
    80123      2018-9-22    yes   
    59671      2015-5-25    yes   
    12756      2018-9-23    yes   
    19261      2015-6-24    yes   
    60691      2016-9-19    yes   
    53219      2019-11-22   yes   
    24714      2018-9-20    yes   
    65358      2016-6-5     yes   
    14249      2015-9-1     yes   
    49262      2018-10-6    yes   
    62820      2016-3-2     yes   
    71913      2019-1-25    yes   
    81315      2019-12-17   yes   
    38842      2016-7-25    yes   
    17253      2015-3-20    yes   
    11595      2017-1-18    yes   
    92030      2016-12-23   yes   
    49741      2018-11-22   yes   
    38986      2019-9-12    yes   
    37632      2019-11-1    yes   
    60643      2019-2-8     yes   
    45261      2016-5-25    yes   
    32738      2017-1-17    yes   
    61153      2018-2-14    yes   
    99600      2018-2-4     yes   
    11970      2015-9-6     yes   
    54746      2018-12-6    yes   
    71146      2019-4-18    yes   
    62846      2017-11-9    yes   
    80925      2018-4-10    yes   
    16438      2019-8-19    yes   
    37072      2016-1-9     yes   
    50285      2019-8-6     yes   
    24957      2016-9-23    yes   
    74435      2019-3-5     yes   
    57866      2020-7-8     yes   
    97540      2019-11-1    yes   
    35974      2019-12-22   yes   
    61953      2016-4-10    yes   
    38279      2018-2-14    yes   
    22571      2017-3-1     yes   
    88048      2016-7-6     yes   
    61291      2016-1-13    yes   
    36922      2020-3-25    yes   
    84288      2017-3-1     yes   
    59207      2020-12-4    yes   
    27183      2019-2-10    yes   
    26789      2015-2-18    yes   
    47254      2020-10-9    yes   
    81147      2020-11-13   yes   
    82576      2019-9-16    yes   
    76307      2020-7-24    yes   
    72933      2019-7-13    yes   
    45345      2018-2-5     yes   
    15530      2015-7-16    yes   
    98337      2020-10-9    yes   
    66728      2015-2-20    yes   
    70749      2015-8-13    yes   
    85093      2019-3-11    yes   
    38454      2015-9-19    yes   
    76305      2018-3-25    yes   
    33817      2019-12-24   yes   
    39863      2020-7-15    yes   
    63626      2016-12-5    yes   
    79513      2017-6-18    yes   
    34885      2016-5-6     yes   
    46776      2018-12-10   yes   
    88769      2015-11-6    yes   
    31481      2016-4-21    yes   
    49183      2017-5-9     yes   
    47551      2015-8-12    yes   
    34463      2019-3-22    yes   
    90679      2016-9-20    yes   
    86366      2019-1-24    yes   
    42489      2020-11-7    yes   
    58472      2020-12-23   yes   
    71095      2015-11-22   yes   
    49747      2016-1-24    yes   
    23952      2019-6-4     yes   
    94639      2015-5-3     yes   
    31089      2015-11-5    yes   
    24403      2017-12-19   yes   
    77855      2020-12-25   yes   
    85821      2017-5-4     yes   
    35150      2015-9-21    yes   
    57430      2019-8-24    yes   
    99836      2020-12-3    yes   
    64259      2015-8-22    yes   
    78067      2015-8-6     yes   
    54121      2018-10-11   yes   
    38221      2020-4-24    yes   
    58779      2020-10-17   yes   
    74926      2017-6-21    yes   
    99583      2016-6-4     yes   
    82731      2018-9-10    yes   
    52463      2019-3-1     yes   
    12125      2016-7-4     yes   
    57560      2018-6-4     yes   
    83788      2015-10-20   yes   
    37466      2019-12-25   yes   
    73274      2016-1-21    yes   
    88707      2017-7-22    yes   
    43761      2018-6-17    yes   
    76836      2015-9-25    yes   
    49573      2019-5-21    yes   
    41907      2020-2-20    yes   
    95062      2018-5-1     yes   
    66286      2020-10-5    yes   
    19440      2017-1-8     yes   
    24949      2015-11-24   yes   
    68159      2020-7-25    yes   
    41139      2019-7-1     yes   
    41571      2015-10-9    yes   
    75062      2019-5-11    yes   
    62761      2017-11-20   yes   
    21338      2015-3-7     yes   
    47868      2015-10-6    yes   
    42882      2020-4-24    yes   
    57194      2020-8-25    yes   
    40860      2020-9-16    yes   
    60330      2019-4-5     yes   
    42111      2019-1-13    yes   
    92560      2018-9-23    yes   
    23662      2019-1-15    yes   
    90127      2016-6-1     yes   
    98893      2015-6-16    yes   
    56978      2020-3-2     yes   
    72161      2017-7-19    yes   
    35262      2018-11-7    yes   
    52794      2017-5-13    yes   
    45648      2020-12-3    yes   
    67210      2017-10-13   yes   
    41196      2017-10-15   yes   
    53972      2019-6-4     yes   
    81432      2020-6-7     yes   
    28189      2020-12-16   yes   
    46047      2018-9-3     yes   
    34339      2019-6-5     yes   
    58783      2020-10-13   yes   
    93704      2018-3-23    yes   
    54056      2016-6-8     yes   
    62228      2020-5-6     yes   
    60773      2016-6-22    yes   
    41331      2017-10-6    yes   
    78240      2020-8-3     yes   
    18934      2018-3-17    yes   
    45915      2019-4-6     yes   
    93308      2017-2-23    yes   
    65498      2015-8-4     yes   
    12818      2016-9-10    yes   
    29602      2019-2-16    yes   
    93388      2020-8-2     yes   
    24607      2020-7-14    yes   
    91252      2019-11-17   yes   
    23381      2017-8-18    yes   
    28727      2017-11-3    yes   
    12349      2017-1-20    yes   
    78665      2015-6-24    yes   
    74481      2017-10-19   yes   
    79480      2016-1-18    yes   
    82126      2017-10-25   yes   
    39324      2018-10-12   yes   
    39481      2019-8-7     yes   
    89721      2016-8-16    yes   
    62499      2015-12-22   yes   
    87760      2015-4-21    yes   
    27702      2016-12-14   yes   
    97613      2017-10-20   yes   
    92963      2020-11-20   yes   
    50571      2017-5-13    yes   
    73744      2018-12-13   yes   
    45068      2015-6-20    yes   
    56277      2018-6-6     yes   
    98209      2018-9-11    yes   
    83664      2019-9-7     yes   
    84201      2019-10-14   yes   
    98089      2015-11-15   yes   
    83579      2018-7-17    yes   
    24776      2019-1-8     yes   
    72137      2016-9-14    yes   
    33860      2017-3-9     yes   
    31779      2016-11-13   yes   
    83219      2019-11-8    yes   
    64048      2017-2-23    yes   
    60193      2017-4-14    yes   
    52691      2020-9-5     yes   
    27777      2019-10-6    yes   
    86680      2017-12-1    yes   
    20548      2015-1-18    yes   
    56096      2019-10-7    yes   
    43392      2017-4-17    yes   
    48486      2020-6-22    yes   
    48648      2016-9-10    yes   
    64155      2016-3-20    yes   
    96310      2017-1-12    yes   
    92898      2016-3-3     yes   
    58674      2016-4-10    yes   
    94092      2020-3-23    yes   
    65501      2017-11-15   yes   
    24078      2015-8-16    yes   
    66977      2016-6-19    yes   
    30102      2019-8-11    yes   
    80831      2017-1-3     yes   
    66548      2016-2-25    yes   
    60503      2015-5-14    yes   
    73444      2015-7-12    yes   
    90430      2017-5-11    yes   
    89550      2016-9-2     yes   
    47798      2019-7-18    yes   
    37313      2015-8-5     yes   
    94645      2016-10-6    yes   
    33725      2015-5-4     yes   
    23839      2015-7-18    yes   
    68079      2016-11-25   yes   
    94498      2017-11-20   yes   
    90309      2018-8-10    yes   
    67158      2020-12-17   yes   
    63258      2018-4-18    yes   
    16654      2016-4-7     yes   
    44516      2015-1-6     yes   
    49451      2019-5-19    yes   
    55784      2018-3-1     yes   
    83329      2020-12-7    yes   
    40730      2016-8-6     yes   
    50368      2018-11-3    yes   
    42435      2016-2-18    yes   
    21414      2015-7-6     yes   
    62253      2017-4-7     yes   
    30894      2018-11-5    yes   
    54556      2015-10-15   yes   
    32979      2020-8-17    yes   
    51660      2017-4-13    yes   
    48249      2018-10-19   yes   
    26116      2017-8-15    yes   
    52804      2017-8-23    yes   
    57243      2015-7-22    yes   
    63519      2018-4-17    yes   
    19384      2017-1-7     yes   
    28185      2017-10-24   yes   
    61028      2019-4-20    yes   
    61341      2018-6-14    yes   
    76853      2017-4-16    yes   
    20715      2019-5-14    yes   
    28699      2018-9-4     yes   
    71300      2015-5-9     yes   
    75144      2020-8-18    yes   
    54878      2016-10-5    yes   
    89761      2015-8-18    yes   
    82103      2016-2-16    yes   
    87120      2015-4-12    yes   
    39418      2015-10-12   yes   
    69661      2019-1-13    yes   
    26216      2015-3-2     yes   
    74244      2020-6-16    yes   
    76721      2015-11-9    yes   
    37339      2018-7-4     yes   
    53169      2017-4-25    yes   
    81645      2017-2-8     yes   
    94662      2019-12-6    yes   
    21721      2015-11-16   yes   
    84480      2018-6-21    yes   
    80093      2017-9-11    yes   
    45648      2016-9-8     yes   
    36597      2020-9-1     yes   
    46667      2020-8-23    yes   
    45503      2019-9-13    yes   
    18356      2016-3-7     yes   
    35733      2019-9-11    yes   
    36092      2017-9-13    yes   
    88827      2018-10-17   yes   
    31761      2015-6-4     yes   
    23914      2015-2-19    yes   
    69929      2019-4-10    yes   
    78999      2018-7-17    yes   
    41919      2020-8-13    yes   
    10658      2017-11-13   yes   
    39357      2016-5-21    yes   
    59925      2017-10-24   yes   
    76534      2017-4-14    yes   
    47099      2020-10-3    yes   
    36456      2020-11-8    yes   
    76920      2017-12-24   yes   
    71951      2019-7-6     yes   
    86017      2016-4-4     yes   
    98531      2018-2-25    yes   
    51041      2019-11-13   yes   
    82478      2017-8-14    yes   
    98466      2017-9-22    yes   
    14260      2016-7-2     yes   
    66751      2019-10-20   yes   
    70454      2019-7-24    yes   
    36059      2020-7-2     yes   
    58277      2020-10-22   yes   
    90957      2019-1-9     yes   
    65594      2016-9-4     yes   
    89357      2015-4-3     yes   
    95506      2018-5-10    yes   
    61565      2020-2-16    yes   
    58808      2018-10-15   yes   
    47041      2018-4-20    yes   
    53179      2016-3-4     yes   
    46258      2015-11-24   yes   
    28756      2018-4-6     yes   
    14126      2016-9-12    yes   
    26215      2019-4-12    yes   
    97796      2019-6-20    yes   
    41669      2017-11-14   yes   
    46466      2015-12-8    yes   
    80749      2015-7-21    yes   
    38846      2019-7-16    yes   
    55506      2017-5-20    yes   
    28733      2018-1-24    yes   
    37313      2017-7-15    yes   
    77464      2020-8-8     yes   
    34014      2015-10-19   yes   
    83368      2019-3-19    yes   
    48428      2016-10-4    yes   
    98433      2020-1-23    yes   
    67714      2016-1-19    yes   
    16614      2015-5-10    yes   
    30804      2020-3-10    yes   
    27297      2017-9-7     yes   
    25906      2015-1-10    yes   
    68937      2019-7-15    yes   
    27711      2016-7-11    yes   
    55886      2020-6-24    yes   
    55874      2016-6-2     yes   
    27756      2017-4-3     yes   
    96365      2020-2-10    yes   
    18215      2016-8-24    yes   
    36767      2018-9-18    yes   
    14443      2015-1-21    yes   
    16823      2016-1-18    yes   
    20704      2016-8-24    yes   
    58227      2015-10-22   yes   
    89079      2016-12-10   yes   
    84262      2016-2-25    yes   
    73032      2019-8-12    yes   
    83489      2017-3-11    yes   
    40608      2018-6-1     yes   
    15196      2017-11-3    yes   
    63575      2017-12-25   yes   
    58962      2015-11-6    yes   
    31406      2017-1-19    yes   
    26209      2019-10-13   yes   
    57705      2019-12-3    yes   
    64005      2020-2-6     yes   
    30696      2018-3-20    yes   
    59483      2019-1-15    yes   
    37747      2020-10-24   yes   
    27364      2016-7-3     yes   
    38946      2019-11-15   yes   
    42288      2019-1-5     yes   
    76918      2019-3-5     yes   
    54749      2015-11-2    yes   
    79400      2020-10-5    yes   
    37129      2018-2-3     yes   
    49687      2017-6-14    yes   
    67625      2017-6-4     yes   
    82325      2016-6-6     yes   
    85271      2018-4-4     yes   
    36609      2020-1-8     yes   
    99536      2016-2-12    yes   
    34937      2018-6-20    yes   
    29650      2016-8-15    yes   
    35852      2019-11-5    yes   
    80827      2017-3-16    yes   
    29784      2016-7-1     yes   
    96433      2019-7-6     yes   
    28483      2019-6-20    yes   
    57760      2019-2-25    yes   
    76030      2020-4-11    yes   
    75229      2019-7-19    yes   
    41158      2016-5-1     yes   
    56833      2018-4-11    yes   
    28032      2016-2-9     yes   
    14798      2018-4-9     yes   
    86840      2018-12-23   yes   
    38807      2020-7-3     yes   
    15808      2020-3-17    yes   
    58969      2016-12-24   yes   
    83868      2016-4-18    yes   
    47924      2017-4-24    yes   
    94131      2018-12-17   yes   
    11609      2015-7-14    yes   
    22143      2018-2-15    yes   
    64154      2017-7-9     yes   
    85388      2015-1-21    yes   
    48399      2019-11-12   yes   
    54033      2016-1-16    yes   
    86644      2015-11-25   yes   
    89419      2016-8-23    yes   
    27311      2016-4-24    yes   
    67898      2016-12-18   yes   
    37566      2018-7-15    yes   
    65615      2017-4-25    yes   
    72312      2019-11-24   yes   
    38668      2019-10-12   yes   
    84882      2020-4-8     yes   
    97637      2018-8-18    yes   
    24556      2019-12-8    yes   
    19239      2020-10-20   yes   
    47050      2020-11-6    yes   
    63336      2016-8-5     yes   
    75109      2018-4-15    yes   
    97267      2015-6-16    yes   
    39412      2020-5-4     yes   
    40196      2020-7-16    yes   
    44072      2018-9-6     yes   
    48866      2015-5-4     yes   
    33200      2017-12-14   yes   
    54356      2018-6-2     yes   
    57589      2015-5-11    yes   
    83038      2020-11-1    yes   
    51499      2018-12-11   yes   
    86189      2020-6-9     yes   
    82092      2020-4-1     yes   
    54835      2018-9-1     yes   
    47353      2019-2-22    yes   
    69173      2020-8-18    yes   
    63696      2020-8-12    yes   
    38935      2016-5-6     yes   
    31309      2017-11-3    yes   
    50933      2016-12-16   yes   
    78364      2017-4-20    yes   
    42203      2020-1-18    yes   
    85981      2020-1-10    yes   
    78173      2020-11-8    yes   
    59887      2018-5-8     yes   
    11003      2019-6-5     yes   
    85355      2020-1-15    yes   
    43233      2020-4-16    yes   
    65520      2018-9-6     yes   
    90259      2018-1-8     yes   
    42463      2017-11-5    yes   
    27780      2018-1-15    yes   
    33383      2016-4-4     yes   
    80817      2016-5-21    yes   
    67176      2018-3-14    yes   
    64192      2018-1-20    yes   
    77591      2016-1-3     yes   
    99303      2016-3-18    yes   
    83910      2018-3-9     yes   
    59343      2017-12-7    yes   
    19587      2017-7-1     yes   
    59519      2017-6-15    yes   
    15118      2017-1-22    yes   
    11927      2019-5-5     yes   
    22273      2017-8-21    yes   
    62206      2020-6-2     yes   
    65718      2019-8-10    yes   
    28806      2020-5-10    yes   
    17659      2019-1-25    yes   
    51399      2015-4-14    yes   
    60594      2017-6-18    yes   
    76883      2020-4-22    yes   
    97958      2020-5-1     yes   
    94211      2020-5-20    yes   
    65996      2015-1-8     yes   
    16898      2016-2-18    yes   
    37348      2018-12-3    yes   
    56163      2015-2-25    yes   
    75607      2016-8-7     yes   
    44616      2018-11-16   yes   
    19732      2017-5-15    yes   
    69287      2019-8-23    yes   
    34575      2017-1-13    yes   
    39184      2018-12-13   yes   
    36056      2017-4-20    yes   
    32910      2018-10-5    yes   
    74644      2017-11-16   yes   
    20822      2019-10-22   yes   
    16125      2017-5-6     yes   
    39175      2017-7-14    yes   
    48549      2019-4-12    yes   
    12719      2020-12-1    yes   
    74147      2020-9-19    yes   
    59249      2019-9-10    yes   
    54081      2020-2-5     yes   
    33802      2020-7-19    yes   
    61685      2020-6-14    yes   
    11555      2015-4-25    yes   
    73869      2016-2-10    yes   
    11490      2016-9-12    yes   
    76657      2016-1-1     yes   
    96351      2018-2-14    yes   
    83986      2020-11-11   yes   
    89585      2016-2-24    yes   
    82391      2018-3-20    yes   
    62296      2017-6-20    yes   
    46155      2019-1-22    yes   
    34931      2017-8-9     yes   
    12214      2017-4-8     yes   
    48990      2015-2-23    yes   
    94413      2015-2-18    yes   
    20167      2019-11-20   yes   
    90086      2020-1-20    yes   
    12763      2016-7-15    yes   
    61378      2020-8-10    yes   
    29820      2017-6-17    yes   
    45295      2017-3-3     yes   
    35143      2015-7-9     yes   
    84122      2018-6-16    yes   
    51627      2018-5-25    yes   
    93214      2020-12-22   yes   
    11913      2020-9-4     yes   
    90186      2019-11-17   yes   
    11504      2020-4-7     yes   
    85452      2019-7-17    yes   
    55964      2015-7-11    yes   
    96520      2020-3-22    yes   
    25209      2017-6-22    yes   
    50605      2020-2-6     yes   
    16796      2019-11-18   yes   
    47859      2020-8-16    yes   
    79733      2016-9-5     yes   
    11424      2019-7-7     yes   
    90400      2015-12-24   yes   
    89374      2016-7-16    yes   
    43207      2017-5-19    yes   
    90167      2017-2-18    yes   
    89542      2016-8-13    yes   
    68087      2015-4-5     yes   
    69688      2020-8-19    yes   
    71246      2016-3-24    yes   
    99308      2018-5-22    yes   
    62552      2015-7-5     yes   
    92625      2018-11-2    yes   
    55669      2017-1-16    yes   
    67650      2020-7-13    yes   
    31968      2016-7-9     yes   
    11747      2017-8-13    yes   
    94613      2018-1-12    yes   
    20392      2020-4-14    yes   
    31382      2020-7-17    yes   
    78370      2017-2-8     yes   
    81601      2020-8-2     yes   
    94932      2016-10-20   yes   
    88050      2015-8-25    yes   
    44541      2015-6-2     yes   
    58876      2018-4-18    yes   
    85151      2016-2-15    yes   
    92523      2016-3-17    yes   
    46880      2019-11-19   yes   
    43646      2019-4-16    yes   
    73104      2020-4-23    yes   
    70965      2017-6-23    yes   
    30203      2017-9-20    yes   
    67150      2017-9-1     yes   
    42871      2016-8-19    yes   
    60679      2017-1-21    yes   
    25943      2020-7-2     yes   
    32201      2017-1-7     yes   
    91092      2020-9-11    yes   
    18211      2018-5-2     yes   
    18195      2020-2-8     yes   
    53885      2020-11-16   yes   
    22091      2017-8-19    yes   
    47876      2019-8-12    yes   
    33599      2019-12-16   yes   
    50315      2017-12-5    yes   
    88499      2015-3-5     yes   
    61337      2015-5-17    yes   
    43018      2015-10-8    yes   
    25147      2016-11-17   yes   
    82489      2016-10-23   yes   
    86785      2019-7-20    yes   
    55415      2019-9-7     yes   
    64319      2018-7-4     yes   
    26355      2016-7-22    yes   
    53223      2016-1-20    yes   
    53598      2015-12-11   yes   
    28848      2019-7-15    yes   
    29184      2015-2-14    yes   
    77314      2016-9-7     yes   
    77179      2017-2-18    yes   
    21979      2018-5-5     yes   
    11680      2015-1-24    yes   
    57728      2019-12-5    yes   
    88027      2015-3-20    yes   
    14027      2016-8-2     yes   
    15252      2015-8-2     yes   
    39683      2017-7-10    yes   
    76488      2016-5-18    yes   
    11843      2020-11-18   yes   
    98197      2020-5-17    yes   
    88196      2019-3-17    yes   
    88945      2017-3-19    yes   
    53428      2016-8-13    yes   
    34299      2017-7-17    yes   
    13980      2019-4-5     yes   
    17901      2020-7-20    yes   
    62414      2018-10-19   yes   
    39452      2015-7-23    yes   
    52590      2016-1-12    yes   
    79785      2017-10-7    yes   
    48615      2020-6-14    yes   
    91095      2019-2-17    yes   
    24854      2017-1-6     yes   
    92293      2020-3-7     yes   
    21446      2018-8-3     yes   
    30990      2019-2-2     yes   
    42512      2017-12-18   yes   
    52420      2018-6-5     yes   
    41291      2018-6-1     yes   
    58079      2018-2-13    yes   
    52249      2019-4-12    yes   
    13778      2017-7-1     yes   
    25500      2016-9-15    yes   
    67980      2016-8-16    yes   
    13675      2018-8-19    yes   
    99308      2019-2-13    yes   
    80129      2017-2-22    yes   
    80636      2015-8-10    yes   
    66078      2016-4-21    yes   
    27670      2018-10-20   yes   
    75763      2016-2-11    yes   
    99129      2015-7-20    yes   
    34401      2019-10-14   yes   
    14083      2019-1-11    yes   
    97780      2017-6-12    yes   
    90131      2015-8-18    yes   
    72693      2016-7-5     yes   
    47164      2018-5-13    yes   
    88490      2015-8-19    yes   
    63312      2016-12-6    yes   
    77494      2018-2-6     yes   
    96957      2019-12-2    yes   
    61738      2020-10-22   yes   
    60421      2017-4-20    yes   
    42749      2015-2-18    yes   
    33965      2016-8-20    yes   
    87255      2017-9-4     yes   
    48696      2019-5-15    yes   
    88103      2019-9-12    yes   
    26648      2019-3-15    yes   
    44032      2015-1-6     yes   
    36565      2015-12-16   yes   
    15906      2015-9-24    yes   
    48486      2016-7-14    yes   
    63926      2019-3-8     yes   
    42633      2018-12-24   yes   
    81911      2015-2-22    yes   
    81544      2019-2-16    yes   
    96300      2018-4-17    yes   
    88086      2016-6-22    yes   
    30618      2015-4-13    yes   
    56634      2015-3-15    yes   
    33329      2015-8-11    yes   
    97769      2019-9-17    yes   
    84403      2019-12-10   yes   
    53364      2019-1-25    yes   
    79980      2016-5-5     yes   
    74006      2015-11-3    yes   
    48678      2015-11-18   yes   
    66574      2017-1-17    yes   
    35293      2016-7-16    yes   
    34877      2016-7-10    yes   
    39331      2017-4-6     yes   
    25930      2019-9-9     yes   
    28898      2018-1-24    yes   
    46817      2018-5-20    yes   
    89178      2018-11-16   yes   
    13389      2017-5-19    yes   
    37405      2016-8-6     yes   
    15472      2016-6-22    yes   
    10750      2015-1-20    yes   
    76461      2017-8-18    yes   
    58355      2016-2-22    yes   
    41721      2018-3-1     yes   
    40071      2017-10-3    yes   
    66649      2018-11-9    yes   
    35119      2017-6-22    yes   
    78369      2020-7-4     yes   
    14019      2018-7-24    yes   
    55801      2016-1-12    yes   
    75921      2020-3-25    yes   
    32305      2017-8-15    yes   
    34355      2017-8-25    yes   
    55637      2018-9-14    yes   
    71460      2020-4-21    yes   
    76661      2017-7-9     yes   
    65658      2017-9-18    yes   
    89862      2017-9-11    yes   
    62482      2016-2-24    yes   
    71002      2017-2-23    yes   
    78474      2019-4-16    yes   
    48750      2019-4-24    yes   
    91540      2020-6-9     yes   
    15438      2019-1-11    yes   
    33757      2016-1-11    yes   
    71365      2019-8-9     yes   
    44588      2016-6-18    yes   
    20128      2015-5-24    yes   
    17009      2017-4-20    yes   
    26128      2016-1-9     yes   
    26195      2018-4-22    yes   
    72780      2015-5-7     yes   
    86848      2017-1-18    yes   
    70174      2020-3-1     yes   
    68246      2015-3-8     yes   
    23634      2018-2-10    yes   
    85988      2018-2-19    yes   
    90268      2016-12-24   yes   
    16312      2017-1-7     yes   
    23964      2016-1-17    yes   
    51407      2016-10-16   yes   
    59265      2019-4-20    yes   
    14185      2019-10-10   yes   
    20659      2019-9-6     yes   
    99851      2018-7-21    yes   
    28335      2015-10-17   yes   
    42677      2020-8-16    yes   
    15807      2015-10-14   yes   
    93383      2015-2-9     yes   
    70309      2015-1-3     yes   
    25632      2020-2-21    yes   
    10751      2020-11-23   yes   
    35273      2015-12-4    yes   
    37139      2018-6-9     yes   
    31400      2017-9-11    yes   
    41713      2019-5-13    yes   
    14876      2018-11-5    yes   
    39848      2019-11-2    yes   
    10502      2015-3-1     yes   
    13199      2015-3-20    yes   
    98219      2018-3-13    yes   
    65487      2019-10-2    yes   
    29706      2018-9-14    yes   
    41145      2020-1-8     yes   
    16154      2020-12-16   yes   
    73407      2017-3-14    yes   
    39579      2019-8-7     yes   
    77932      2020-5-8     yes   
    73701      2016-3-12    yes   
    70630      2018-9-19    yes   
    71455      2017-8-10    yes   
    63067      2018-5-24    yes   
    86644      2018-6-10    yes   
    23850      2015-10-16   yes   
    40549      2018-12-13   yes   
    97378      2016-3-20    yes   
    12383      2020-1-12    yes   
    63235      2020-4-12    yes   
    36029      2015-3-5     yes   
    98071      2020-3-6     yes   
    72583      2019-11-8    yes   
    31078      2015-3-2     yes   
    20664      2015-1-14    yes   
    45377      2018-9-17    yes   
    94450      2019-3-23    yes   
    77818      2017-7-3     yes   
    57057      2016-12-14   yes   
    92046      2020-3-21    yes   
    71119      2016-7-23    yes   
    66279      2018-5-10    yes   
    22244      2016-4-18    yes   
    93996      2017-5-18    yes   
    71579      2020-7-13    yes   
    43596      2015-2-22    yes   
    16800      2016-2-17    yes   
    30649      2019-8-6     yes   
    18916      2015-12-8    yes   
    96242      2019-12-6    yes   
    88375      2018-1-13    yes   
    44663      2015-12-11   yes   
    95733      2017-3-12    yes   
    18052      2018-12-5    yes   
    15515      2016-6-11    yes   
    29774      2020-2-12    yes   
    23295      2017-10-14   yes   
    82647      2016-2-20    yes   
    41079      2017-7-24    yes   
    22339      2020-5-8     yes   
    34049      2015-11-4    yes   
    79027      2020-12-3    yes   
    29369      2015-6-20    yes   
    27235      2020-9-25    yes   
    14547      2018-7-24    yes   
    76632      2017-11-8    yes   
    23059      2016-12-6    yes   
    63270      2015-3-12    yes   
    90743      2017-5-4     yes   
    43479      2019-6-7     yes   
    47489      2020-8-8     yes   
    97895      2018-5-3     yes   
    81455      2020-3-19    yes   
    59116      2020-5-6     yes   
    83201      2016-2-4     yes   
    54938      2016-12-1    yes   
    87857      2017-12-24   yes   
    70439      2019-9-17    yes   
    31031      2017-8-8     yes   
    33854      2015-10-25   yes   
    88642      2016-3-20    yes   
    88987      2017-9-3     yes   
    55038      2020-6-1     yes   
    78727      2018-5-8     yes   
    92104      2016-11-19   yes   
    42881      2015-10-25   yes   
    46133      2018-7-18    yes   
    43418      2019-4-21    yes   
    33134      2019-11-13   yes   
    64794      2017-7-15    yes   
    26440      2016-1-11    yes   
    64556      2015-4-17    yes   
    64874      2016-11-22   yes   
    46192      2018-10-17   yes   
    65211      2016-3-15    yes   
    45007      2019-4-24    yes   
    91711      2017-10-10   yes   
    49072      2020-8-22    yes   
    97090      2017-5-12    yes   
    69308      2018-10-4    yes   
    25038      2019-10-16   yes   
    79283      2019-11-19   yes   
    73408      2020-9-11    yes   
    29734      2016-9-3     yes   
    32491      2020-8-22    yes   
    96583      2016-11-18   yes   
    68688      2016-9-3     yes   
    93303      2017-5-18    yes   
    59835      2015-4-23    yes   
    85650      2020-8-13    yes   
    52835      2020-3-13    yes   
    36918      2015-7-6     yes   
    80299      2016-2-2     yes   
    71603      2015-11-15   yes   
    95278      2016-10-19   yes   
    72089      2020-12-3    yes   
    41930      2016-4-24    yes   
    90036      2020-2-16    yes   
    77420      2016-6-2     yes   
    64962      2016-6-24    yes   
    72960      2016-9-12    yes   
    51446      2020-10-4    yes   
    52185      2017-6-15    yes   
    91712      2015-4-25    yes   
    12412      2019-7-14    yes   
    34671      2015-3-21    yes   
    72992      2016-3-25    yes   
    88062      2018-3-6     yes   
    21773      2017-11-22   yes   
    53309      2015-8-11    yes   
    56977      2016-8-23    yes   
    61180      2018-6-22    yes   
    95352      2017-12-9    yes   
    17800      2019-5-16    yes   
    26780      2020-6-2     yes   
    41814      2019-7-3     yes   
    10898      2017-8-17    yes   
    76018      2016-5-16    yes   
    51376      2015-8-3     yes   
    66128      2017-9-11    yes   
    37461      2015-8-4     yes   
    16571      2018-4-6     yes   
    19819      2017-6-7     yes   
    32487      2017-8-13    yes   
    25253      2019-1-21    yes   
    41356      2017-2-24    yes   
    85032      2015-11-14   yes   
    15312      2019-5-5     yes   
    38398      2017-12-4    yes   
    72116      2020-5-19    yes   
    94839      2015-8-18    yes   
    91734      2017-8-7     yes   
    73863      2020-7-2     yes   
    89535      2018-1-13    yes   
    12587      2015-1-2     yes   
    62668      2016-7-8     yes   
    39844      2016-12-5    yes   
    69038      2016-6-9     yes   
    92726      2019-2-5     yes   
    19679      2018-9-1     yes   
    85118      2018-7-8     yes   
    71381      2015-8-10    yes   
    71534      2020-8-20    yes   
    91340      2018-11-4    yes   
    62468      2020-6-4     yes   
    94381      2016-9-12    yes   
    62808      2020-1-5     yes   
    36505      2018-9-21    yes   
    10846      2019-6-13    yes   
    95168      2016-11-4    yes   
    93187      2017-12-10   yes   
