Membership No  Date Joined  Active  
    75033      2019-3-7     no    
    84524      2019-8-24    no    
    73639      2019-11-5    no    
    37365      2018-3-14    no    
    67233      2016-3-4     no    
    63149      2018-4-3     no    
    42277      2020-2-8     no    
    20737      2019-6-23    no    
    81859      2020-9-23    no    
    45324      2016-3-14    no    
    65403      2018-9-10    no    
    13017      2020-1-11    no    
    86088      2020-9-16    no    
    82470      2019-2-20    no    
    44501      2018-1-19    no    
    50879      2019-10-24   no    
    36031      2016-10-23   no    
    13371      2018-6-17    no    
    53515      2020-1-25    no    
    79778      2016-4-22    no    
    53039      2020-8-24    no    
    38836      2019-4-9     no    
    72774      2016-3-17    no    
    92771      2016-8-8     no    
    73188      2019-2-17    no    
    79352      2015-5-9     no    
    61072      2016-11-12   no    
    51433      2015-7-4     no    
    26955      2020-2-2     no    
    61889      2015-3-8     no    
    83761      2019-9-14    no    
    20550      2017-11-9    no    
    20256      2017-9-7     no    
    75541      2016-11-1    no    
    64056      2016-10-7    no    
    32263      2015-1-2     no    
    94495      2017-10-5    no    
    87947      2019-7-20    no    
    85453      2016-8-14    no    
    89527      2016-10-3    no    
    93491      2016-11-22   no    
    46875      2017-4-15    no    
    10727      2019-5-13    no    
    75341      2016-2-10    no    
    19677      2015-5-4     no    
    50746      2020-7-9     no    
    12483      2018-4-10    no    
    13494      2018-9-10    no    
    40094      2020-3-14    no    
    72560      2020-8-15    no    
    80625      2016-7-2     no    
    32704      2015-2-8     no    
    69358      2020-2-5     no    
    33289      2017-3-3     no    
    82346      2017-5-25    no    
    43609      2019-7-23    no    
    20808      2017-3-25    no    
    66541      2016-2-7     no    
    25689      2019-4-7     no    
    26179      2016-7-22    no    
    84365      2019-9-20    no    
    76671      2020-5-6     no    
    69408      2017-1-20    no    
    49337      2015-1-2     no    
    80107      2019-2-6     no    
    25187      2015-9-24    no    
    11724      2015-2-24    no    
    85067      2017-8-20    no    
    54375      2016-5-7     no    
    99631      2015-4-24    no    
    77840      2017-5-11    no    
    58742      2020-1-11    no    
    15341      2020-9-8     no    
    88316      2020-4-17    no    
    78295      2017-6-1     no    
    92850      2015-1-2     no    
    87469      2017-12-20   no    
    89596      2019-10-10   no    
    64263      2018-4-24    no    
    75861      2020-7-6     no    
    38695      2018-11-11   no    
    12016      2019-12-3    no    
    48223      2019-3-15    no    
    64107      2018-12-20   no    
    45674      2018-8-6     no    
    72225      2020-11-17   no    
    97491      2018-10-19   no    
    84501      2018-2-7     no    
    83505      2020-8-8     no    
    56425      2019-5-2     no    
    38632      2020-2-14    no    
    78351      2020-2-24    no    
    73369      2018-4-18    no    
    47203      2017-8-9     no    
    84403      2015-10-7    no    
    63939      2018-9-15    no    
    14161      2019-6-16    no    
    95418      2015-12-9    no    
    17852      2017-4-13    no    
    96062      2018-11-10   no    
    31082      2019-8-19    no    
    49660      2017-6-20    no    
    21476      2020-12-23   no    
    26070      2016-6-14    no    
    83891      2015-8-25    no    
    36263      2019-12-16   no    
    51355      2015-11-22   no    
    33827      2016-4-18    no    
    97722      2019-6-7     no    
    27687      2015-8-18    no    
    11319      2016-10-10   no    
    74824      2015-10-1    no    
    87474      2015-9-8     no    
    36472      2020-9-11    no    
    57644      2020-7-23    no    
    35869      2019-7-1     no    
    27308      2017-11-22   no    
    30174      2019-2-24    no    
    39247      2018-9-5     no    
    26410      2018-1-5     no    
    73629      2016-9-9     no    
    90994      2020-7-13    no    
    43190      2019-10-19   no    
    46540      2017-7-12    no    
    23097      2016-7-2     no    
    17249      2019-10-18   no    
    51574      2016-2-17    no    
    93586      2019-6-5     no    
    48086      2019-11-3    no    
    86245      2017-3-4     no    
    69096      2017-2-15    no    
    38207      2015-5-5     no    
    21131      2019-1-8     no    
    83336      2015-4-5     no    
    54746      2016-6-1     no    
    20913      2019-7-1     no    
    24360      2019-6-6     no    
    43901      2019-1-4     no    
    78328      2018-9-5     no    
    59504      2019-10-1    no    
    28111      2017-8-24    no    
    63172      2016-11-3    no    
    46972      2015-10-16   no    
    54939      2017-10-16   no    
    24500      2016-4-15    no    
    31051      2018-11-4    no    
    95547      2018-7-13    no    
    65481      2017-6-13    no    
    92462      2017-4-10    no    
    63472      2017-4-23    no    
    55611      2015-2-1     no    
    23555      2017-5-6     no    
    93245      2017-10-6    no    
    64127      2019-8-13    no    
    48912      2015-5-10    no    
    39680      2020-1-6     no    
    78887      2017-8-5     no    
    69916      2017-11-17   no    
    50506      2019-8-4     no    
    96506      2017-3-21    no    
    84034      2017-6-20    no    
    78246      2020-6-17    no    
    17503      2020-9-1     no    
    54001      2020-5-14    no    
    69727      2019-11-5    no    
    27546      2020-1-10    no    
    60467      2020-2-15    no    
    46484      2018-2-18    no    
    94911      2017-3-16    no    
    46233      2016-11-23   no    
    76879      2015-2-14    no    
    56227      2017-9-10    no    
    16771      2018-2-11    no    
    42294      2015-8-25    no    
    16724      2015-5-7     no    
    82488      2015-10-5    no    
    11807      2019-6-7     no    
    31015      2018-9-20    no    
    44206      2015-9-5     no    
    28445      2019-12-5    no    
    41888      2018-4-9     no    
    87335      2017-1-11    no    
    63704      2016-4-6     no    
    43310      2016-1-14    no    
    20737      2019-9-21    no    
    50603      2019-8-4     no    
    81902      2019-1-16    no    
    54881      2017-9-1     no    
    40958      2020-12-4    no    
    88612      2020-9-13    no    
    30221      2020-4-9     no    
    29736      2020-10-7    no    
    62675      2019-8-1     no    
    78714      2019-9-17    no    
    31282      2015-3-15    no    
    37790      2020-7-16    no    
    91776      2019-6-20    no    
    40077      2018-3-17    no    
    93764      2017-6-18    no    
    56817      2020-3-19    no    
    92453      2018-9-5     no    
    39727      2016-1-5     no    
    20666      2018-3-17    no    
    58610      2020-6-3     no    
    17020      2015-4-8     no    
    68366      2020-12-6    no    
    57285      2016-12-3    no    
    61210      2017-6-4     no    
    15284      2016-4-11    no    
    42727      2019-10-4    no    
    29193      2020-11-16   no    
    28507      2020-3-11    no    
    44207      2016-5-7     no    
    95265      2019-3-7     no    
    35586      2019-12-14   no    
    36007      2019-6-8     no    
    33112      2019-11-2    no    
    37020      2016-5-21    no    
    86282      2019-3-16    no    
    38074      2020-10-5    no    
    46023      2018-2-10    no    
    47167      2017-8-18    no    
    17950      2020-5-20    no    
    53820      2018-10-3    no    
    43214      2018-6-12    no    
    77170      2016-2-2     no    
    22542      2016-1-12    no    
    80977      2016-12-14   no    
    43314      2016-2-9     no    
    99650      2015-6-12    no    
    58107      2017-8-2     no    
    25180      2016-6-24    no    
    85462      2016-12-4    no    
    13630      2016-4-24    no    
    10611      2015-2-20    no    
    23309      2016-10-13   no    
    20970      2015-12-15   no    
    84541      2018-7-25    no    
    88591      2015-7-12    no    
    83651      2019-6-17    no    
    88521      2018-8-16    no    
    97899      2018-9-5     no    
    89430      2019-6-4     no    
    61677      2020-9-12    no    
    93983      2018-9-8     no    
    44791      2015-7-25    no    
    83031      2020-10-3    no    
    56566      2016-11-2    no    
    10016      2018-10-14   no    
    31335      2015-8-3     no    
    43792      2015-11-7    no    
    22662      2015-3-13    no    
    80282      2016-3-9     no    
    51357      2020-3-2     no    
    37119      2015-4-17    no    
    52276      2017-10-18   no    
    85410      2018-2-5     no    
    19487      2016-4-4     no    
    40011      2017-12-13   no    
    80970      2015-1-3     no    
    36740      2018-9-4     no    
    36760      2017-8-4     no    
    25994      2020-5-9     no    
    36640      2019-7-11    no    
    33798      2017-8-2     no    
    14456      2018-3-5     no    
    64086      2015-3-25    no    
    50530      2016-5-3     no    
    10518      2020-1-6     no    
    43425      2015-2-10    no    
    65217      2016-10-4    no    
    86755      2020-11-12   no    
    84142      2016-9-15    no    
    22499      2019-6-8     no    
    28571      2015-12-4    no    
    49183      2015-10-22   no    
    77883      2016-9-6     no    
    20858      2016-6-5     no    
    38740      2017-9-10    no    
    14936      2016-2-22    no    
    89847      2016-6-25    no    
    29871      2018-12-1    no    
    45719      2015-2-7     no    
    90634      2019-12-20   no    
    84575      2016-4-1     no    
    82749      2018-8-13    no    
    42233      2019-1-7     no    
    70694      2016-8-11    no    
    72555      2015-11-24   no    
    75805      2015-4-15    no    
    33040      2015-9-18    no    
    20822      2015-9-12    no    
    77252      2020-7-5     no    
    72916      2017-7-17    no    
    98862      2015-1-20    no    
    33205      2020-7-23    no    
    62587      2017-1-13    no    
    47248      2018-1-16    no    
    16611      2017-1-19    no    
    22554      2020-9-14    no    
    61897      2018-3-7     no    
    91424      2016-7-8     no    
    53692      2016-1-5     no    
    18250      2016-12-1    no    
    19065      2015-3-11    no    
    62173      2020-4-16    no    
    86675      2018-7-9     no    
    88000      2019-3-16    no    
    65587      2015-6-8     no    
    91636      2019-9-10    no    
    84173      2016-12-22   no    
    60781      2018-3-16    no    
    16695      2016-3-3     no    
    81172      2019-1-21    no    
    34382      2018-1-21    no    
    59826      2016-6-20    no    
    90913      2018-5-4     no    
    24191      2017-9-5     no    
    17776      2019-11-20   no    
    52333      2019-6-16    no    
    75420      2015-1-3     no    
    88044      2020-2-18    no    
    46356      2019-3-15    no    
    31361      2019-10-9    no    
    46043      2017-4-12    no    
    22163      2020-8-10    no    
    61422      2020-8-18    no    
    69973      2018-10-8    no    
    11442      2017-12-19   no    
    95350      2016-12-5    no    
    52921      2016-4-1     no    
    72411      2017-4-9     no    
    39286      2015-6-19    no    
    92350      2016-10-24   no    
    34152      2017-3-1     no    
    35916      2015-4-19    no    
    71988      2020-7-8     no    
    75128      2016-8-20    no    
    34000      2016-2-21    no    
    17302      2020-8-20    no    
    84505      2017-4-3     no    
    20435      2017-2-5     no    
    32460      2019-6-18    no    
    82863      2018-2-1     no    
    71757      2020-7-10    no    
    64140      2018-11-23   no    
    68439      2015-6-21    no    
    82507      2019-9-23    no    
    63853      2019-6-3     no    
    28175      2019-2-11    no    
    16333      2016-1-21    no    
    75561      2017-10-16   no    
    30582      2018-12-2    no    
    57430      2018-9-4     no    
    42059      2017-2-15    no    
    76085      2015-10-11   no    
    36406      2018-4-9     no    
    37493      2019-4-10    no    
    92549      2017-10-11   no    
    73459      2016-8-11    no    
    28278      2016-5-14    no    
    75264      2015-3-7     no    
    47781      2018-4-24    no    
    44309      2016-10-6    no    
    16851      2016-8-11    no    
    97780      2020-6-5     no    
    47774      2018-7-23    no    
    82858      2015-9-6     no    
    99243      2016-6-8     no    
    14690      2018-10-12   no    
    30024      2016-1-1     no    
    54027      2019-12-8    no    
    52426      2017-1-6     no    
    13243      2019-3-16    no    
    65355      2020-3-20    no    
    31001      2020-9-6     no    
    90993      2015-12-1    no    
    85450      2018-4-17    no    
    70358      2017-6-3     no    
    60752      2016-5-8     no    
    68796      2017-4-18    no    
    15453      2015-7-25    no    
    25285      2017-1-13    no    
    52317      2019-2-1     no    
    62283      2019-4-19    no    
    86557      2019-11-2    no    
    45214      2017-1-4     no    
    72794      2017-6-23    no    
    34481      2020-7-19    no    
    31140      2019-2-11    no    
    96671      2015-7-25    no    
    14280      2015-3-1     no    
    76902      2019-8-3     no    
    89501      2018-7-10    no    
    83704      2016-2-1     no    
    58645      2017-10-14   no    
    97511      2018-9-10    no    
    85284      2015-4-11    no    
    21267      2019-1-4     no    
    60249      2016-3-13    no    
    60909      2020-4-7     no    
    55745      2015-4-17    no    
    74626      2016-12-8    no    
    36404      2015-3-14    no    
    82438      2020-2-15    no    
    98051      2015-10-2    no    
    34107      2020-9-4     no    
    14067      2016-8-24    no    
    29581      2019-11-8    no    
    76877      2015-12-20   no    
    40861      2018-10-12   no    
    33377      2016-4-23    no    
    55431      2016-12-22   no    
    22954      2017-4-17    no    
    39296      2015-9-11    no    
    15335      2016-3-21    no    
    32674      2017-7-2     no    
    20369      2015-4-23    no    
    49749      2018-12-7    no    
    10964      2018-4-20    no    
    79863      2020-7-3     no    
    88033      2015-10-5    no    
    71191      2019-4-10    no    
    88158      2020-7-11    no    
    17695      2019-1-8     no    
    15102      2016-8-3     no    
    19349      2017-2-20    no    
    98814      2018-4-22    no    
    99677      2020-6-23    no    
    73445      2019-10-6    no    
    70628      2015-7-10    no    
    67262      2019-9-6     no    
    26785      2016-10-25   no    
    66219      2020-11-12   no    
    43730      2016-10-6    no    
    34283      2020-4-14    no    
    65850      2017-10-9    no    
    43728      2018-4-11    no    
    70880      2018-7-20    no    
    93326      2018-8-25    no    
    35391      2017-7-8     no    
    45904      2015-10-23   no    
    10315      2018-2-19    no    
    90928      2017-4-3     no    
    23978      2020-2-15    no    
    35579      2020-12-12   no    
    17529      2016-1-25    no    
    26383      2015-6-11    no    
    70883      2017-2-5     no    
    77494      2017-1-10    no    
    27019      2016-11-15   no    
    11959      2016-6-14    no    
    88372      2018-12-7    no    
    98972      2019-8-23    no    
    30383      2017-4-17    no    
    13365      2017-3-20    no    
    75266      2015-4-14    no    
    46026      2017-9-14    no    
    98124      2018-12-3    no    
    27659      2020-7-5     no    
    25077      2018-8-7     no    
    93153      2017-9-11    no    
    22572      2015-11-23   no    
    77061      2019-6-15    no    
    70553      2017-1-17    no    
    37284      2017-8-13    no    
    51399      2018-12-1    no    
    73908      2018-9-12    no    
    26570      2018-6-1     no    
    29865      2020-11-8    no    
    59481      2015-2-8     no    
    84093      2019-11-2    no    
    75003      2019-7-24    no    
    75390      2019-7-16    no    
    62301      2017-3-3     no    
    20785      2016-11-15   no    
    55999      2015-8-4     no    
    22922      2017-9-25    no    
    20481      2016-12-17   no    
    73848      2015-10-5    no    
    90299      2018-4-4     no    
    11428      2020-2-10    no    
    28902      2020-8-18    no    
    24551      2020-6-23    no    
    58367      2018-6-24    no    
    63988      2018-6-12    no    
    58771      2018-2-2     no    
    46723      2020-11-4    no    
    85144      2017-9-10    no    
    18269      2019-5-13    no    
    31455      2017-7-11    no    
    56610      2016-9-23    no    
    10580      2017-1-1     no    
    16813      2015-6-11    no    
    79421      2017-9-1     no    
    48447      2019-12-20   no    
    55598      2016-4-7     no    
    97524      2019-4-15    no    
    49055      2016-12-18   no    
    75247      2017-11-9    no    
    75549      2015-6-24    no    
    97517      2019-1-13    no    
    56233      2017-4-8     no    
    60559      2018-3-10    no    
    75749      2020-4-20    no    
    94464      2017-11-12   no    
    98023      2020-12-12   no    
    65787      2015-3-4     no    
    87849      2018-12-24   no    
    70168      2015-3-4     no    
    11743      2015-10-18   no    
    17262      2016-11-12   no    
    73450      2017-10-15   no    
    35175      2015-11-7    no    
    64867      2020-2-6     no    
    71306      2018-4-7     no    
    74777      2018-2-6     no    
    46550      2015-10-1    no    
    23250      2018-5-8     no    
    55424      2016-12-14   no    
    86537      2015-12-13   no    
    65325      2019-5-13    no    
    92202      2017-9-2     no    
    48964      2020-12-5    no    
    35344      2017-4-23    no    
    78558      2017-5-11    no    
    12316      2017-12-16   no    
    10773      2020-11-19   no    
    69189      2020-8-22    no    
    11080      2015-5-16    no    
    63602      2015-10-23   no    
    69701      2020-11-22   no    
    88288      2018-12-1    no    
    43854      2016-12-22   no    
    80675      2018-5-14    no    
    24466      2015-6-16    no    
    35231      2020-8-10    no    
    81992      2017-9-13    no    
    21929      2015-10-15   no    
    39593      2018-10-12   no    
    94197      2017-12-11   no    
    46284      2016-4-23    no    
    23420      2018-7-18    no    
    51457      2016-3-8     no    
    33286      2019-10-19   no    
    91127      2017-3-22    no    
    62248      2019-5-9     no    
    18220      2016-1-8     no    
    98504      2018-11-6    no    
    56643      2016-6-18    no    
    45318      2019-3-11    no    
    35936      2018-1-14    no    
    33142      2016-12-9    no    
    93194      2018-7-8     no    
    19643      2018-9-13    no    
    71928      2018-3-17    no    
    87354      2019-6-21    no    
    65756      2017-4-16    no    
    23802      2015-3-22    no    
    27454      2019-6-4     no    
    46578      2020-10-2    no    
    34257      2015-11-24   no    
    63844      2017-9-15    no    
    77201      2020-6-2     no    
    41268      2017-12-15   no    
    91982      2015-3-19    no    
    70318      2017-12-10   no    
    68543      2017-3-6     no    
    83495      2019-2-1     no    
    84410      2019-9-15    no    
    84401      2017-9-2     no    
    97773      2016-11-25   no    
    22506      2016-10-16   no    
    71790      2018-3-7     no    
    57224      2017-8-25    no    
    74062      2017-5-11    no    
    28773      2016-11-15   no    
    24423      2016-9-6     no    
    67389      2020-12-7    no    
    78337      2016-9-4     no    
    89217      2019-10-22   no    
    95063      2015-11-6    no    
    76860      2018-3-21    no    
    10419      2017-3-18    no    
    26726      2018-3-19    no    
    63913      2020-9-11    no    
    19729      2015-12-19   no    
    69304      2015-2-12    no    
    91531      2018-5-7     no    
    56170      2015-2-5     no    
    94815      2017-2-14    no    
    26530      2016-8-15    no    
    69150      2017-9-9     no    
    39236      2019-10-17   no    
    81662      2018-2-1     no    
    47686      2017-10-5    no    
    33104      2015-2-20    no    
    60106      2015-1-13    no    
    19634      2017-2-8     no    
    29554      2015-10-1    no    
    60005      2017-5-22    no    
    70262      2016-6-12    no    
    67135      2015-2-1     no    
    81167      2017-4-3     no    
    37475      2017-1-7     no    
    41985      2017-9-13    no    
    93626      2016-10-17   no    
    46440      2015-2-8     no    
    98100      2019-9-11    no    
    56175      2019-2-16    no    
    94391      2017-8-22    no    
    55379      2016-10-4    no    
    10792      2018-1-2     no    
    40862      2017-2-11    no    
    59453      2020-8-16    no    
    81855      2019-4-5     no    
    92449      2018-4-22    no    
    83239      2020-7-3     no    
    68332      2018-7-14    no    
    70898      2017-2-3     no    
    16328      2020-11-3    no    
    68983      2018-8-2     no    
    99920      2016-1-10    no    
    37400      2016-1-21    no    
    89202      2017-8-19    no    
    37519      2017-3-8     no    
    14596      2020-8-17    no    
    34833      2018-10-5    no    
    41871      2015-9-10    no    
    61956      2018-5-13    no    
    66208      2020-8-12    no    
    54051      2020-12-10   no    
    26050      2019-7-1     no    
    17490      2019-4-24    no    
    24362      2017-3-7     no    
    75647      2020-9-25    no    
    16930      2017-3-20    no    
    30613      2017-5-11    no    
    21388      2018-10-1    no    
    99245      2016-8-8     no    
    83976      2015-8-17    no    
    99152      2017-4-21    no    
    50812      2016-7-10    no    
    15559      2016-12-13   no    
    74347      2017-11-17   no    
    93330      2017-12-10   no    
    31410      2019-3-8     no    
    48543      2020-5-22    no    
    21859      2020-11-18   no    
    21261      2020-10-18   no    
    99705      2018-8-5     no    
    26989      2016-6-9     no    
    66104      2020-12-3    no    
    60267      2019-8-19    no    
    90035      2016-8-24    no    
    45133      2018-7-24    no    
    38917      2016-10-3    no    
    37820      2019-8-10    no    
    60043      2020-10-18   no    
    47793      2018-3-18    no    
    80864      2015-9-9     no    
    60261      2019-9-14    no    
    45712      2018-12-6    no    
    45480      2016-7-17    no    
    83560      2017-10-23   no    
    55643      2016-8-4     no    
    49197      2016-10-3    no    
    66118      2016-6-16    no    
    72627      2019-12-11   no    
    53036      2018-10-8    no    
    25148      2015-1-18    no    
    34933      2019-9-9     no    
    77617      2016-1-2     no    
    25989      2015-2-2     no    
    81730      2015-2-3     no    
    96781      2018-2-4     no    
    83821      2018-11-11   no    
    59805      2020-6-9     no    
    80645      2015-2-17    no    
    68146      2017-7-17    no    
    50316      2020-10-4    no    
    85727      2017-3-14    no    
    39249      2017-9-6     no    
    32711      2018-7-4     no    
    87868      2017-6-22    no    
    30349      2017-6-7     no    
    33671      2020-3-4     no    
    97081      2016-12-13   no    
    62232      2016-5-24    no    
    68489      2015-2-11    no    
    66507      2020-3-2     no    
    70033      2015-2-5     no    
    47175      2017-2-8     no    
    83314      2016-4-25    no    
    33413      2017-1-5     no    
    67139      2019-10-17   no    
    51793      2018-4-9     no    
    22286      2020-1-1     no    
    53888      2020-4-12    no    
    97696      2018-5-3     no    
    64011      2016-5-19    no    
    68174      2019-8-23    no    
    55319      2015-5-5     no    
    51010      2019-6-4     no    
    28178      2020-4-15    no    
    39642      2018-10-10   no    
    76189      2017-9-6     no    
    95644      2020-2-18    no    
    22468      2018-4-11    no    
    39499      2018-10-11   no    
    41261      2020-8-7     no    
    68789      2016-9-2     no    
    55552      2017-6-15    no    
    51175      2017-4-5     no    
    43602      2017-10-6    no    
    40619      2016-2-23    no    
    25474      2017-11-21   no    
    35656      2020-7-21    no    
    20444      2016-2-4     no    
    67888      2015-11-25   no    
    58743      2016-10-10   no    
    17608      2018-1-15    no    
    99075      2020-8-1     no    
    80271      2017-3-13    no    
    80473      2015-12-15   no    
    10117      2016-10-3    no    
    41122      2017-7-22    no    
    59068      2020-4-2     no    
    83781      2016-7-3     no    
    12617      2018-12-24   no    
    24169      2017-11-8    no    
    51475      2016-7-14    no    
    19877      2018-2-24    no    
    53542      2018-3-18    no    
    40015      2017-1-3     no    
    43403      2016-2-9     no    
    97802      2018-12-22   no    
    79142      2015-4-1     no    
    25344      2016-10-14   no    
    68648      2018-3-25    no    
    78643      2017-1-6     no    
    93481      2019-4-16    no    
    17695      2019-4-12    no    
    82926      2017-4-11    no    
    61195      2016-1-11    no    
    33844      2018-7-9     no    
    13348      2018-2-13    no    
    96853      2017-11-23   no    
    20773      2018-11-13   no    
    45217      2015-12-25   no    
    21925      2015-2-12    no    
    16319      2016-6-15    no    
    47659      2017-4-13    no    
    70479      2020-12-6    no    
    59209      2015-10-11   no    
    93921      2017-6-2     no    
    99679      2017-8-2     no    
    15019      2020-9-21    no    
    12284      2016-4-5     no    
    76388      2016-1-16    no    
    85452      2017-10-18   no    
    59028      2015-1-23    no    
    21945      2019-9-20    no    
    20410      2020-6-3     no    
    99724      2016-9-3     no    
    76256      2019-3-18    no    
    36966      2016-5-3     no    
    81689      2016-12-22   no    
    48978      2017-11-15   no    
    73331      2015-8-23    no    
    25693      2015-6-14    no    
    61616      2015-6-2     no    
    58727      2020-9-3     no    
    53582      2016-8-9     no    
    74747      2019-4-20    no    
    72626      2019-12-23   no    
    58375      2016-12-17   no    
    51101      2016-11-2    no    
    16598      2017-2-4     no    
    76374      2020-12-20   no    
    38959      2020-7-23    no    
    63744      2019-12-14   no    
    94633      2016-5-11    no    
    18917      2018-10-23   no    
    72045      2016-7-16    no    
    62562      2018-10-3    no    
    69428      2015-4-18    no    
    12621      2018-2-12    no    
    63460      2020-9-19    no    
    30641      2020-8-21    no    
    51918      2020-12-3    no    
    48623      2016-2-2     no    
    81272      2016-8-14    no    
    24376      2018-8-14    no    
    39506      2016-1-9     no    
    19749      2020-12-18   no    
    25768      2020-10-6    no    
    99285      2017-10-8    no    
    63902      2018-7-10    no    
    66015      2015-10-25   no    
    36106      2019-7-4     no    
    38531      2018-5-7     no    
    92713      2015-5-19    no    
    26331      2016-11-8    no    
    98093      2015-12-4    no    
    45384      2018-8-15    no    
    45118      2015-11-24   no    
    26607      2019-3-9     no    
    38439      2020-10-2    no    
    17621      2015-11-3    no    
    46853      2018-4-15    no    
    98825      2019-7-12    no    
    33252      2016-5-7     no    
    36469      2016-4-21    no    
    78911      2020-12-8    no    
    20187      2017-3-22    no    
    56455      2016-9-19    no    
    55669      2017-7-8     no    
    72340      2019-3-6     no    
    94277      2015-7-16    no    
    39668      2015-10-24   no    
    57057      2019-1-17    no    
    57036      2015-9-14    no    
    21580      2018-11-12   no    
    96056      2020-9-8     no    
    58378      2017-7-14    no    
    43330      2018-9-16    no    
    36023      2017-5-24    no    
    62427      2016-9-15    no    
    10974      2020-3-24    no    
    80926      2018-4-13    no    
    13320      2019-10-1    no    
    77099      2015-6-20    no    
    81571      2018-5-11    no    
    89191      2017-5-4     no    
    88341      2015-10-5    no    
    26673      2019-4-13    no    
    88686      2017-2-16    no    
    50021      2015-12-18   no    
    75958      2018-5-4     no    
    11077      2020-11-5    no    
    90272      2015-9-22    no    
    91468      2016-1-6     no    
    52748      2017-10-3    no    
    57698      2019-5-1     no    
    77334      2018-7-2     no    
    61585      2020-2-21    no    
    80328      2017-2-25    no    
    30725      2018-4-18    no    
    76451      2017-2-7     no    
    29457      2020-8-17    no    
    55544      2017-5-11    no    
    41106      2018-12-23   no    
    94263      2017-1-16    no    
    74766      2015-11-24   no    
    32422      2019-1-5     no    
    26396      2019-7-23    no    
    25559      2016-6-20    no    
    19177      2018-10-12   no    
    95682      2017-1-9     no    
    87955      2020-6-18    no    
    38595      2017-7-1     no    
    57907      2016-12-9    no    
    95399      2015-8-4     no    
    18203      2017-6-20    no    
    96180      2018-12-20   no    
    24629      2015-6-16    no    
    83983      2018-7-2     no    
    72261      2017-11-24   no    
    66502      2018-1-20    no    
    66576      2017-5-16    no    
    62128      2017-10-10   no    
    24241      2016-12-21   no    
    10549      2020-4-18    no    
    33608      2015-5-24    no    
    38283      2019-2-21    no    
    42179      2015-2-10    no    
    92152      2020-3-12    no    
    85506      2015-4-20    no    
    53327      2019-12-1    no    
    61649      2015-4-19    no    
    72442      2015-8-8     no    
    24983      2016-2-2     no    
    66772      2016-1-3     no    
    30994      2020-1-18    no    
    85812      2016-12-5    no    
    50783      2016-12-9    no    
    26271      2015-9-14    no    
    52454      2019-4-10    no    
    91335      2020-2-9     no    
    92601      2015-1-15    no    
    78192      2016-11-18   no    
    17627      2020-10-2    no    
    21768      2016-7-23    no    
    10655      2019-10-14   no    
    15561      2016-7-22    no    
    19983      2020-11-14   no    
    47006      2016-4-14    no    
    31495      2015-12-23   no    
    10657      2019-11-17   no    
    86648      2016-9-8     no    
    31433      2016-7-9     no    
    68992      2020-9-15    no    
    91163      2017-5-15    no    
    75016      2016-3-4     no    
    19666      2019-9-8     no    
    59539      2015-6-11    no    
    73289      2020-6-5     no    
    78172      2017-3-24    no    
    37417      2020-8-1     no    
    98475      2020-7-23    no    
    32999      2020-9-9     no    
    66690      2019-3-19    no    
    37150      2015-5-3     no    
    68910      2019-2-9     no    
    86184      2016-7-20    no    
    28936      2017-2-2     no    
    38001      2020-10-14   no    
    46859      2015-6-17    no    
    21852      2016-4-18    no    
    68373      2017-4-24    no    
    52859      2016-6-18    no    
    10471      2019-1-10    no    
    94936      2015-9-17    no    
    79751      2015-6-4     no    
    72153      2018-10-21   no    
    38133      2018-6-21    no    
    30845      2015-6-4     no    
    79979      2020-4-5     no    
    41821      2017-3-6     no    
    67627      2019-11-12   no    
    52674      2020-4-2     no    
    25859      2016-7-20    no    
    88676      2019-6-21    no    
    97898      2018-4-25    no    
    95105      2019-7-6     no    
    52033      2018-11-19   no    
    13914      2020-11-9    no    
    21265      2016-4-8     no    
    74300      2015-9-19    no    
    17401      2019-12-2    no    
    12115      2018-12-15   no    
    57327      2019-11-17   no    
    52297      2018-9-13    no    
    76811      2017-7-15    no    
    61234      2019-5-9     no    
    16128      2017-7-14    no    
    80781      2016-2-16    no    
    90710      2020-8-5     no    
    69208      2015-2-10    no    
    70168      2019-12-19   no    
    32529      2019-6-22    no    
    21946      2016-1-19    no    
    57636      2020-7-18    no    
    13288      2015-9-4     no    
    40526      2018-3-25    no    
    52481      2016-2-23    no    
    51652      2019-12-10   no    
    38431      2016-9-4     no    
    92314      2015-2-8     no    
    20465      2016-12-6    no    
    96597      2018-12-18   no    
    71848      2016-6-1     no    
    13449      2015-8-21    no    
    13541      2020-3-17    no    
    64207      2019-9-2     no    
    43685      2020-12-2    no    
    24313      2015-1-2     no    
    64461      2019-10-2    no    
    74610      2015-3-24    no    
    39611      2015-5-23    no    
    41148      2016-6-23    no    
    50977      2020-9-2     no    
    59634      2015-3-5     no    
    44952      2017-6-15    no    
    74973      2017-10-13   no    
    95098      2015-6-12    no    
    51905      2016-6-7     no    
    16587      2017-11-19   no    
    22910      2018-8-10    no    
    93604      2015-6-20    no    
    42944      2015-12-22   no    
    86706      2015-8-1     no    
    38677      2017-2-8     no    
    56486      2016-7-16    no    
    58916      2015-5-5     no    
    24709      2020-2-11    no    
    33888      2016-12-4    no    
    67119      2017-10-3    no    
    90474      2015-8-14    no    
    77699      2019-8-11    no    
    18349      2020-11-9    no    
    69894      2019-12-8    no    
    82442      2018-3-25    no    
    38415      2020-6-15    no    
    42065      2017-6-1     no    
    45686      2016-5-11    no    
    36784      2019-5-24    no    
