Membership No  Date Joined  Active  
    13657      2020-6-10    no    
    16288      2019-8-25    no    
    50429      2017-12-2    no    
    11960      2016-7-11    no    
    13849      2020-4-8     no    
    18219      2020-4-2     no    
    38290      2015-9-16    no    
    15578      2017-11-9    no    
    28057      2016-6-23    no    
    84945      2017-1-19    no    
    94175      2018-6-7     no    
    96442      2016-7-25    no    
    75937      2018-2-15    no    
    62104      2019-7-11    no    
    19240      2017-11-24   no    
    17774      2017-1-14    no    
    98804      2016-8-17    no    
    16382      2015-5-15    no    
    77659      2018-8-8     no    
    95320      2017-7-2     no    
    56345      2019-11-20   no    
    63570      2020-5-1     no    
    40563      2016-7-2     no    
    27651      2020-2-19    no    
    12556      2017-5-18    no    
    13239      2018-7-17    no    
    34838      2018-7-22    no    
    87618      2018-5-11    no    
    20134      2020-9-9     no    
    66800      2019-2-22    no    
    11869      2017-6-24    no    
    27528      2019-9-25    no    
    33818      2016-10-24   no    
    66967      2020-12-20   no    
    82143      2018-12-3    no    
    54781      2019-9-18    no    
    74002      2020-12-13   no    
    27664      2015-9-6     no    
    19061      2020-9-13    no    
    67141      2015-12-17   no    
    61969      2015-12-3    no    
    20810      2019-4-18    no    
    68045      2015-8-15    no    
    22516      2015-11-17   no    
    84867      2016-5-22    no    
    35841      2015-9-10    no    
    73841      2015-10-17   no    
    49942      2017-6-3     no    
    54223      2015-10-18   no    
    95176      2019-4-4     no    
    72697      2016-3-12    no    
    10967      2019-3-11    no    
    34877      2020-8-12    no    
    75162      2020-9-18    no    
    79005      2020-6-17    no    
    24979      2018-6-10    no    
    97239      2018-6-14    no    
    11645      2019-2-1     no    
    31496      2015-9-11    no    
    95466      2015-3-8     no    
    22608      2019-6-16    no    
    86047      2018-11-24   no    
    99205      2019-2-9     no    
    31387      2015-4-9     no    
    78688      2016-5-11    no    
    69950      2017-12-16   no    
    42313      2016-6-10    no    
    80313      2016-12-24   no    
    62968      2020-11-7    no    
    15615      2016-8-10    no    
    79190      2017-9-10    no    
    37651      2015-7-11    no    
    35819      2019-9-22    no    
    82066      2015-12-18   no    
    40082      2019-7-21    no    
    78109      2017-10-3    no    
    14702      2020-7-24    no    
    17088      2019-1-6     no    
    75239      2016-9-13    no    
    66555      2016-11-19   no    
    63915      2016-2-4     no    
    91642      2020-11-22   no    
    10152      2017-8-16    no    
    47907      2020-1-5     no    
    97475      2015-8-5     no    
    21061      2017-9-18    no    
    79799      2016-8-14    no    
    28197      2018-8-14    no    
    52394      2020-4-14    no    
    93290      2020-7-9     no    
    29151      2015-10-20   no    
    83288      2015-1-21    no    
    81596      2017-7-17    no    
    39355      2017-9-6     no    
    84323      2020-11-6    no    
    11954      2015-12-16   no    
    83385      2017-3-12    no    
    36529      2019-3-14    no    
    63595      2015-7-4     no    
    91009      2015-11-22   no    
    99267      2017-9-18    no    
    80560      2020-11-3    no    
    81303      2018-3-15    no    
    20300      2016-9-15    no    
    87968      2018-8-6     no    
    36911      2020-10-18   no    
    39741      2016-8-12    no    
    48645      2020-3-15    no    
    51648      2020-1-11    no    
    66023      2016-10-1    no    
    84215      2016-9-23    no    
    63897      2017-6-9     no    
    16371      2017-3-9     no    
    47275      2019-11-15   no    
    60129      2019-5-17    no    
    53569      2018-1-8     no    
    81505      2016-3-21    no    
    76438      2016-11-2    no    
    27891      2015-9-24    no    
    61378      2017-7-4     no    
    66536      2020-11-11   no    
    55173      2015-1-22    no    
    66399      2017-5-19    no    
    11120      2020-11-9    no    
    61282      2015-10-16   no    
    36682      2020-7-21    no    
    94476      2015-7-20    no    
    16937      2015-1-3     no    
    74889      2019-8-2     no    
    49317      2016-4-23    no    
    70658      2019-3-14    no    
    88060      2019-7-22    no    
    86530      2017-3-25    no    
    19837      2015-7-16    no    
    48592      2018-7-23    no    
    80568      2015-8-10    no    
    74225      2019-3-17    no    
    74923      2020-8-14    no    
    99885      2016-10-3    no    
    67511      2019-4-11    no    
    59856      2015-5-9     no    
    85051      2018-6-24    no    
    57245      2020-9-15    no    
    29119      2017-12-14   no    
    44755      2016-12-22   no    
    24779      2020-12-16   no    
    90940      2015-2-25    no    
    75325      2015-11-22   no    
    61297      2016-7-5     no    
    26035      2015-7-7     no    
    39554      2019-4-2     no    
    49972      2018-10-19   no    
    94753      2020-12-14   no    
    75179      2019-10-17   no    
    36384      2018-5-13    no    
    54087      2020-4-5     no    
    42521      2015-5-25    no    
    56012      2020-4-11    no    
    38548      2019-8-11    no    
    11309      2017-3-5     no    
    50305      2020-2-8     no    
    70924      2016-7-16    no    
    37721      2020-1-11    no    
    54004      2015-8-20    no    
    28224      2015-5-13    no    
    82536      2019-7-8     no    
    94898      2019-4-7     no    
    92664      2018-10-4    no    
    36284      2015-5-16    no    
    82742      2015-2-14    no    
    18697      2016-8-9     no    
    45822      2019-4-19    no    
    29866      2016-4-23    no    
    53165      2020-6-6     no    
    15450      2017-10-9    no    
    45173      2017-9-16    no    
    86057      2017-7-7     no    
    86540      2017-1-7     no    
    13236      2020-6-11    no    
    32897      2019-4-13    no    
    94293      2016-12-17   no    
    47550      2019-1-15    no    
    59749      2019-5-5     no    
    84152      2019-8-3     no    
    67457      2015-8-12    no    
    17394      2017-7-3     no    
    10718      2015-10-3    no    
    86448      2017-6-15    no    
    57970      2020-11-25   no    
    42988      2017-12-8    no    
    35002      2015-3-21    no    
    34049      2019-5-21    no    
    62948      2017-9-11    no    
    84511      2016-1-5     no    
    56267      2016-5-15    no    
    24802      2019-1-17    no    
    28233      2015-5-22    no    
    24841      2020-11-9    no    
    11135      2019-12-12   no    
    33116      2018-3-11    no    
    53133      2015-1-25    no    
    27453      2019-4-24    no    
    29056      2017-5-3     no    
    87238      2015-12-12   no    
    14948      2015-12-13   no    
    51552      2020-8-2     no    
    78321      2016-7-24    no    
    12462      2020-7-12    no    
    87314      2018-3-5     no    
    68706      2019-1-22    no    
    45167      2020-6-9     no    
    69864      2019-9-16    no    
    50533      2020-3-17    no    
    92603      2018-10-1    no    
    32542      2020-8-1     no    
    10274      2017-12-5    no    
    93649      2017-9-3     no    
    34623      2019-9-24    no    
    35993      2015-5-19    no    
    16841      2017-12-11   no    
    17695      2017-8-17    no    
    81192      2020-3-14    no    
    52948      2020-7-20    no    
    83982      2017-10-25   no    
    54546      2020-11-9    no    
    23008      2019-11-9    no    
    25030      2019-10-22   no    
    62830      2020-12-16   no    
    99800      2016-8-19    no    
    73388      2016-4-11    no    
    66290      2019-9-12    no    
    85546      2016-9-11    no    
    31740      2016-9-17    no    
    49455      2017-3-20    no    
    36703      2016-1-1     no    
    64481      2018-11-7    no    
    69186      2019-3-15    no    
    55741      2019-6-6     no    
    48897      2020-2-10    no    
    32667      2019-6-4     no    
    66150      2015-6-25    no    
    85221      2015-1-6     no    
    84383      2017-12-21   no    
    90681      2015-10-1    no    
    43175      2015-7-13    no    
    60504      2020-9-12    no    
    67664      2015-6-10    no    
    72569      2020-10-19   no    
    42075      2015-12-4    no    
    40442      2017-8-7     no    
    67831      2015-9-23    no    
    98204      2016-8-25    no    
    63084      2017-8-18    no    
    70058      2015-1-17    no    
    79177      2018-4-24    no    
    44473      2020-1-21    no    
    29354      2017-10-3    no    
    62715      2018-6-1     no    
    99426      2015-6-7     no    
    28862      2015-10-2    no    
    90965      2018-11-23   no    
    48187      2017-6-19    no    
    66414      2020-7-22    no    
    13151      2020-10-22   no    
    85668      2015-4-2     no    
    97021      2016-7-5     no    
    14085      2018-6-19    no    
    50615      2020-1-19    no    
    78187      2020-1-21    no    
    72315      2019-6-8     no    
    93146      2020-4-22    no    
    43374      2019-8-11    no    
    84160      2015-10-3    no    
    90508      2015-4-17    no    
    89900      2015-2-6     no    
    42504      2015-6-19    no    
    19428      2017-2-13    no    
    59828      2019-11-15   no    
    29160      2015-10-15   no    
    42092      2019-10-9    no    
    81754      2018-6-5     no    
    12793      2017-9-8     no    
    40296      2020-11-21   no    
    37038      2017-8-23    no    
    14255      2019-6-16    no    
    52443      2018-8-21    no    
    22313      2016-12-2    no    
    61924      2020-3-4     no    
    43329      2015-4-5     no    
    36847      2015-10-6    no    
    48427      2016-11-25   no    
    49630      2019-3-13    no    
    52135      2019-1-15    no    
    73748      2019-5-20    no    
    22271      2017-3-9     no    
    83289      2017-10-22   no    
    26885      2016-4-14    no    
    95327      2020-6-15    no    
    57628      2016-6-25    no    
    64620      2015-1-21    no    
    43341      2020-3-8     no    
    10491      2016-12-24   no    
    71279      2019-3-24    no    
    26953      2015-7-20    no    
    11353      2020-12-19   no    
    55889      2017-7-20    no    
    27693      2020-10-18   no    
    71058      2017-9-24    no    
    97548      2019-9-17    no    
    11815      2016-7-3     no    
    71084      2015-3-20    no    
    18184      2018-11-21   no    
    77182      2020-9-4     no    
    45724      2016-1-13    no    
    61370      2017-8-2     no    
    63348      2019-4-20    no    
    92195      2020-9-7     no    
    14769      2015-7-2     no    
    68488      2018-10-13   no    
    54881      2016-4-21    no    
    17614      2017-5-17    no    
    35066      2019-12-3    no    
    55022      2019-3-3     no    
    52684      2015-3-11    no    
    66886      2020-12-23   no    
    10065      2020-10-1    no    
    66345      2015-3-7     no    
    63240      2017-2-11    no    
    99272      2015-3-13    no    
    21586      2020-10-10   no    
    82045      2015-9-2     no    
    94117      2017-8-19    no    
    40275      2018-8-15    no    
    57387      2020-3-10    no    
    38460      2017-10-1    no    
    49023      2018-7-20    no    
    42187      2019-5-12    no    
    82248      2020-4-9     no    
    57780      2016-6-23    no    
    67484      2015-1-1     no    
    32284      2019-2-13    no    
    73721      2016-9-16    no    
    62912      2019-6-6     no    
    60259      2016-9-2     no    
    26629      2020-6-22    no    
    48395      2016-12-6    no    
    36971      2018-4-10    no    
    51496      2019-3-17    no    
    79406      2016-7-13    no    
    96877      2019-9-11    no    
    95963      2015-7-16    no    
    93568      2020-4-12    no    
    77542      2019-1-13    no    
    19053      2018-1-10    no    
    90493      2015-7-25    no    
    29274      2017-8-9     no    
    92981      2017-12-24   no    
    97418      2018-7-18    no    
    90746      2020-7-25    no    
    88751      2015-2-12    no    
    35565      2015-5-23    no    
    79903      2017-11-19   no    
    57099      2016-8-16    no    
    25510      2016-10-2    no    
    33355      2020-2-2     no    
    28535      2015-7-23    no    
    53715      2017-4-23    no    
    65419      2018-2-4     no    
    87883      2017-11-22   no    
    15305      2017-7-3     no    
    31514      2017-6-18    no    
    74127      2019-10-12   no    
    82691      2019-6-11    no    
    58733      2015-11-9    no    
    98680      2020-8-2     no    
    21268      2018-10-7    no    
    84306      2019-6-6     no    
    77241      2016-11-5    no    
    16576      2019-6-3     no    
    53836      2015-1-22    no    
    21024      2019-8-4     no    
    32825      2015-9-7     no    
    24873      2017-8-7     no    
    30611      2018-10-3    no    
    85948      2015-3-3     no    
    45320      2020-6-24    no    
    71399      2020-8-19    no    
    64046      2015-5-22    no    
    12399      2015-2-10    no    
    10493      2015-1-23    no    
    58134      2020-2-2     no    
    51111      2017-7-16    no    
    10022      2015-4-7     no    
    50683      2018-4-6     no    
    51893      2017-9-14    no    
    91750      2020-7-13    no    
    77864      2020-9-3     no    
    22660      2018-6-24    no    
    28849      2016-10-19   no    
    55535      2015-10-15   no    
    64586      2016-1-15    no    
    79084      2017-10-5    no    
    14492      2016-6-2     no    
    38626      2015-1-7     no    
    24236      2019-4-7     no    
    63765      2015-7-6     no    
    60568      2018-4-5     no    
    76988      2018-12-21   no    
    93789      2019-9-17    no    
    45595      2015-4-3     no    
    80894      2016-9-17    no    
    46691      2016-1-18    no    
    86653      2019-3-19    no    
    19457      2017-6-5     no    
    71060      2016-1-14    no    
    78897      2020-2-23    no    
    24101      2020-11-20   no    
    23445      2020-1-24    no    
    22194      2018-8-20    no    
    43381      2015-2-10    no    
    92833      2015-1-5     no    
    98064      2015-8-14    no    
    78343      2016-3-7     no    
    30817      2020-7-10    no    
    80119      2017-6-8     no    
    39216      2016-10-18   no    
    65266      2017-4-24    no    
    93541      2016-11-12   no    
    90026      2020-10-20   no    
    67869      2015-11-23   no    
    75066      2016-9-19    no    
    46195      2017-2-5     no    
    42537      2017-10-22   no    
    15766      2017-3-21    no    
    23859      2017-2-6     no    
    90957      2020-8-8     no    
    23711      2016-8-11    no    
    89985      2016-8-7     no    
    95361      2020-11-6    no    
    57493      2015-5-17    no    
    30194      2020-6-7     no    
    32914      2015-2-21    no    
    43802      2020-4-17    no    
    34438      2015-12-4    no    
    57570      2019-4-22    no    
    62665      2018-12-7    no    
    17789      2017-7-3     no    
    10962      2015-10-23   no    
    13183      2017-1-9     no    
    99066      2017-8-15    no    
    26538      2017-9-13    no    
    21873      2016-1-5     no    
    46961      2017-8-25    no    
    77114      2015-5-25    no    
    31567      2017-3-6     no    
    25194      2016-5-15    no    
    82933      2018-4-23    no    
    30966      2015-10-13   no    
    53368      2018-4-6     no    
    84750      2019-3-6     no    
    23953      2016-11-12   no    
    33754      2018-11-25   no    
    50560      2019-5-20    no    
    78419      2019-9-13    no    
    60824      2020-4-21    no    
    69951      2017-11-24   no    
    88355      2019-8-20    no    
    78662      2017-11-20   no    
    54310      2020-3-10    no    
    18699      2015-4-18    no    
    63253      2020-9-5     no    
    70444      2019-1-3     no    
    51720      2018-11-9    no    
    95947      2016-2-5     no    
    59564      2018-12-19   no    
    36954      2018-4-20    no    
    60912      2017-2-5     no    
    57023      2020-12-8    no    
    46351      2017-4-17    no    
    56726      2017-10-17   no    
    99034      2018-6-10    no    
    52148      2018-8-11    no    
    43502      2020-12-24   no    
    48865      2015-8-5     no    
    11157      2017-11-18   no    
    67564      2019-4-9     no    
    59835      2019-8-24    no    
    69551      2015-3-7     no    
    55363      2020-10-21   no    
    55143      2019-7-25    no    
    69800      2020-3-10    no    
    16827      2018-7-13    no    
    44229      2016-3-23    no    
    82250      2017-12-13   no    
    54816      2015-5-20    no    
    79806      2016-10-10   no    
    64819      2019-4-11    no    
    60793      2020-4-6     no    
    66415      2015-5-1     no    
    18358      2015-5-18    no    
    30134      2016-12-2    no    
    63530      2019-4-6     no    
    60325      2020-7-22    no    
    73075      2016-6-22    no    
    75964      2019-3-13    no    
    60497      2019-2-24    no    
    85106      2017-6-18    no    
    35561      2018-8-21    no    
    25567      2018-12-24   no    
    58294      2019-3-7     no    
    56314      2015-12-7    no    
    14052      2017-2-18    no    
    38680      2018-7-5     no    
    46104      2019-10-20   no    
    32132      2019-5-14    no    
    53075      2018-1-13    no    
    22692      2020-8-22    no    
    92319      2016-3-4     no    
    75011      2016-6-19    no    
    36790      2017-8-22    no    
    88471      2018-3-22    no    
    82576      2018-8-15    no    
    81928      2019-11-19   no    
    52368      2017-2-17    no    
    99701      2015-8-4     no    
    93674      2015-8-6     no    
    17850      2017-11-12   no    
    75864      2015-11-21   no    
    67703      2018-6-14    no    
    10309      2020-6-10    no    
    44062      2016-8-20    no    
    64577      2018-5-24    no    
    92493      2016-7-4     no    
    73571      2020-6-11    no    
    45978      2020-9-2     no    
    89569      2016-6-8     no    
    69027      2020-3-15    no    
    39166      2020-3-20    no    
    72117      2016-2-12    no    
    78848      2018-11-23   no    
    52883      2015-9-5     no    
    33870      2018-7-15    no    
    95925      2017-3-24    no    
    94720      2017-2-12    no    
    27510      2019-5-25    no    
    89956      2016-8-12    no    
    14738      2020-11-19   no    
    89508      2015-9-2     no    
    94557      2016-1-13    no    
    73175      2016-6-23    no    
    70983      2015-9-23    no    
    29765      2015-9-24    no    
    21694      2019-1-21    no    
    50651      2019-4-11    no    
    61694      2017-9-13    no    
    12182      2019-5-4     no    
    81957      2020-5-25    no    
    62835      2019-4-8     no    
    32475      2017-12-5    no    
    72692      2020-8-13    no    
    91750      2018-7-4     no    
    53305      2019-4-5     no    
    75707      2018-10-10   no    
    73773      2017-12-12   no    
    59060      2016-11-25   no    
    57397      2016-7-14    no    
    46726      2019-3-17    no    
    93643      2018-5-12    no    
    18768      2020-3-20    no    
    50823      2018-1-14    no    
    11341      2016-12-5    no    
    63830      2018-5-20    no    
    16424      2020-4-18    no    
    63776      2019-5-7     no    
    93689      2019-11-6    no    
    89422      2016-3-23    no    
    47028      2016-4-3     no    
    98518      2016-9-24    no    
    23754      2016-9-24    no    
    12430      2016-1-1     no    
    50762      2015-10-21   no    
    47773      2019-2-2     no    
    21360      2017-1-23    no    
    47910      2016-7-24    no    
    29221      2015-8-17    no    
    63911      2015-2-17    no    
    16975      2019-3-5     no    
    17465      2016-2-13    no    
    67354      2019-9-15    no    
    52942      2019-2-10    no    
    71675      2019-7-20    no    
    97967      2018-10-3    no    
    28686      2020-1-15    no    
    64512      2020-9-25    no    
    15614      2017-9-1     no    
    98237      2016-2-20    no    
    68387      2020-8-21    no    
    73662      2018-7-25    no    
    96819      2018-12-23   no    
    87855      2016-11-8    no    
    27263      2016-8-12    no    
    53613      2020-5-25    no    
    22383      2016-4-17    no    
    55750      2016-7-23    no    
    20819      2018-5-4     no    
    30316      2019-6-6     no    
    52212      2018-2-13    no    
    73618      2019-7-18    no    
    48432      2018-3-21    no    
    49485      2020-2-10    no    
    44728      2018-4-11    no    
    70961      2017-11-1    no    
    47121      2020-3-18    no    
    74414      2019-4-9     no    
    40155      2015-9-14    no    
    57133      2015-1-3     no    
    26479      2017-8-22    no    
    24967      2016-8-16    no    
    56159      2017-1-13    no    
    78722      2015-7-3     no    
    43905      2016-8-2     no    
    18985      2016-5-14    no    
    51843      2017-7-24    no    
    34682      2015-9-17    no    
    11101      2017-10-5    no    
    19889      2015-11-25   no    
    27550      2020-4-18    no    
    23345      2016-12-17   no    
    89046      2015-12-19   no    
    83469      2015-4-22    no    
    89326      2018-9-2     no    
    61235      2017-1-3     no    
    60468      2019-3-9     no    
    32527      2020-3-6     no    
    62187      2017-6-18    no    
    85011      2017-11-12   no    
    33824      2016-1-1     no    
    92099      2015-5-13    no    
    24265      2019-9-17    no    
    89151      2017-1-11    no    
    75111      2018-2-11    no    
    41297      2019-6-17    no    
    78857      2016-12-9    no    
    97937      2016-11-15   no    
    94124      2019-4-9     no    
    98860      2015-9-21    no    
    17820      2016-7-8     no    
    50294      2015-11-20   no    
    84343      2018-10-3    no    
    58328      2015-10-7    no    
    76183      2018-9-11    no    
    28176      2019-5-12    no    
    26156      2018-10-16   no    
    15203      2017-6-13    no    
    28301      2016-2-3     no    
    24841      2016-5-20    no    
    96709      2015-11-13   no    
    97596      2017-2-24    no    
    85962      2018-9-24    no    
    62402      2017-3-15    no    
    55120      2020-2-23    no    
    68080      2020-9-21    no    
    97413      2018-12-22   no    
    35691      2015-8-2     no    
    92720      2015-5-13    no    
    77776      2019-4-8     no    
    34478      2016-4-17    no    
    77025      2020-3-17    no    
    78671      2019-6-22    no    
    79016      2017-5-25    no    
    15386      2018-6-24    no    
    41881      2015-5-2     no    
    71069      2018-12-2    no    
    28311      2020-11-21   no    
    37306      2018-9-21    no    
    42328      2019-6-8     no    
    95974      2020-3-19    no    
    89043      2020-10-11   no    
    96923      2018-12-12   no    
    70385      2016-5-6     no    
    42467      2017-3-11    no    
    35777      2020-10-19   no    
    64396      2019-4-24    no    
    76702      2017-10-21   no    
    53938      2020-7-22    no    
    83744      2018-6-8     no    
    72724      2018-2-20    no    
    16579      2017-8-21    no    
    14213      2015-8-15    no    
    82357      2017-2-16    no    
    93801      2020-5-21    no    
    45317      2015-8-19    no    
    96827      2015-9-13    no    
    39392      2018-1-2     no    
    11367      2015-12-5    no    
    68577      2019-8-15    no    
    72361      2017-4-21    no    
    75957      2016-2-4     no    
    98330      2016-10-8    no    
    51649      2017-10-8    no    
    99823      2019-5-11    no    
    91678      2017-5-2     no    
    79140      2017-8-7     no    
    91381      2018-10-8    no    
    93242      2015-6-21    no    
    24048      2019-12-19   no    
    12758      2019-2-2     no    
    83891      2015-9-25    no    
    44327      2015-2-9     no    
    36365      2017-12-18   no    
    98501      2016-12-22   no    
    22577      2017-3-17    no    
    96849      2016-12-11   no    
    57998      2016-7-22    no    
    22221      2017-7-12    no    
    99033      2015-8-6     no    
    70425      2019-4-7     no    
    30403      2016-9-20    no    
    20859      2017-10-9    no    
    50416      2019-10-10   no    
    19258      2015-10-14   no    
    13683      2016-2-12    no    
    70502      2020-5-15    no    
    90015      2019-7-17    no    
    35890      2019-1-24    no    
    84970      2020-11-16   no    
    30492      2020-9-9     no    
    32169      2019-8-20    no    
    87323      2016-7-7     no    
    51394      2020-5-25    no    
    23904      2015-7-16    no    
    68769      2015-11-4    no    
    43034      2018-10-24   no    
    29634      2015-10-4    no    
    87871      2017-7-22    no    
    52582      2015-10-11   no    
    59866      2020-2-11    no    
    12578      2018-12-3    no    
    57480      2016-7-23    no    
    65241      2015-2-12    no    
    36567      2017-4-5     no    
    76178      2017-1-5     no    
    14440      2018-8-15    no    
    97108      2018-11-16   no    
    42571      2018-5-5     no    
    34018      2020-12-9    no    
    61442      2019-4-22    no    
    88011      2019-5-23    no    
    89558      2020-8-12    no    
    46016      2015-1-22    no    
    61291      2020-2-22    no    
    66178      2017-6-6     no    
    23056      2015-8-22    no    
    44563      2016-5-7     no    
    29498      2018-11-16   no    
    39434      2015-3-13    no    
    62597      2017-10-17   no    
    21636      2018-8-5     no    
    66179      2016-1-1     no    
    22354      2017-12-15   no    
    31063      2018-3-7     no    
    66565      2017-4-14    no    
    91802      2015-9-21    no    
    11600      2019-7-22    no    
    40382      2019-5-9     no    
    19028      2017-3-22    no    
    44043      2015-11-13   no    
    46056      2015-10-25   no    
    74462      2017-3-2     no    
    22387      2017-2-9     no    
    86788      2017-9-22    no    
    83860      2015-6-5     no    
    18253      2015-12-12   no    
    43308      2019-3-4     no    
    97148      2015-11-18   no    
    52854      2015-12-6    no    
    67814      2017-1-22    no    
    11044      2018-1-2     no    
    47285      2017-3-3     no    
    80790      2015-2-2     no    
    28138      2017-4-14    no    
    50374      2019-7-13    no    
    54057      2017-6-16    no    
    57255      2019-7-16    no    
    45141      2018-1-14    no    
    23884      2017-5-9     no    
    53354      2015-9-10    no    
    79673      2015-9-6     no    
    71103      2018-5-5     no    
    26356      2015-7-9     no    
    96694      2015-8-16    no    
    92848      2016-7-4     no    
    31567      2019-2-8     no    
    49369      2015-3-8     no    
    16464      2019-6-8     no    
    85171      2015-2-7     no    
    64563      2020-4-10    no    
    71954      2019-7-20    no    
    12052      2017-12-11   no    
    86647      2015-7-11    no    
    25040      2020-12-2    no    
    41956      2015-5-3     no    
    22574      2018-2-15    no    
    69074      2016-3-1     no    
    14152      2018-3-12    no    
    56277      2019-3-11    no    
    99755      2016-12-3    no    
    71508      2017-7-19    no    
    95324      2017-7-17    no    
    94714      2016-1-19    no    
    58567      2018-12-21   no    
    58179      2018-4-17    no    
    48962      2019-6-22    no    
    67175      2019-3-19    no    
    14734      2016-6-11    no    
    72247      2017-10-14   no    
    21309      2016-10-16   no    
    86017      2017-6-25    no    
    50908      2015-2-1     no    
    71386      2017-7-21    no    
    29619      2019-4-3     no    
    26967      2017-10-1    no    
    22903      2016-12-18   no    
    26105      2020-5-16    no    
    54149      2017-7-18    no    
    19627      2020-1-5     no    
    99432      2015-2-10    no    
    90156      2015-7-12    no    
    26740      2018-2-1     no    
    38417      2020-4-18    no    
    75369      2020-1-10    no    
    79614      2020-5-12    no    
    90523      2017-3-5     no    
    11012      2018-8-5     no    
    79941      2019-10-13   no    
    58105      2020-10-17   no    
    91876      2016-2-18    no    
    56968      2016-1-6     no    
    92614      2015-10-14   no    
    45476      2019-12-14   no    
    14227      2019-3-4     no    
    52462      2017-2-7     no    
    29350      2015-1-21    no    
    54120      2018-10-18   no    
    97621      2016-11-19   no    
    84433      2020-3-12    no    
    42553      2020-10-22   no    
    97180      2017-10-8    no    
    85551      2015-8-1     no    
    12842      2020-5-8     no    
    31824      2016-4-22    no    
    57405      2016-11-15   no    
    48976      2016-9-17    no    
    14731      2018-9-1     no    
    33288      2015-8-15    no    
    11409      2020-8-17    no    
    13240      2018-8-8     no    
    87500      2018-11-3    no    
    34298      2017-7-15    no    
    47566      2018-3-17    no    
    70604      2020-11-24   no    
    20321      2019-2-4     no    
    43661      2016-7-11    no    
    72211      2017-3-4     no    
    45341      2018-11-21   no    
    72054      2019-12-12   no    
    11765      2020-3-4     no    
    66283      2020-4-8     no    
    10046      2019-6-6     no    
    49885      2020-8-6     no    
    75041      2019-12-8    no    
    37293      2017-3-1     no    
    70331      2020-11-10   no    
    56350      2019-10-4    no    
    60248      2016-3-13    no    
    14376      2017-5-3     no    
    69687      2016-9-16    no    
    88013      2016-9-6     no    
    18900      2015-7-4     no    
    95159      2018-3-5     no    
    21175      2015-11-2    no    
    54243      2017-12-16   no    
    48955      2015-10-23   no    
    34324      2017-7-23    no    
    43876      2019-5-22    no    
    42800      2018-8-10    no    
    18861      2019-6-4     no    
    69458      2015-10-21   no    
    63350      2015-2-1     no    
    12652      2017-11-5    no    
    73579      2019-3-25    no    
    46640      2020-10-11   no    
    44836      2019-1-12    no    
    42624      2019-6-8     no    
    34354      2015-7-24    no    
    86249      2015-6-8     no    
    70493      2017-12-22   no    
    70341      2017-12-11   no    
    99557      2020-5-15    no    
    41895      2019-10-9    no    
    12439      2019-6-19    no    
    22544      2015-12-8    no    
    52576      2017-7-1     no    
    39661      2016-12-15   no    
    81980      2017-12-2    no    
    82305      2020-9-10    no    
    41927      2017-9-16    no    
    65465      2017-9-15    no    
    11119      2016-10-25   no    
    79304      2015-11-14   no    
    53283      2017-10-5    no    
    36604      2020-3-14    no    
    24003      2015-8-19    no    
    17649      2018-10-13   no    
    67692      2020-5-15    no    
    29126      2017-6-20    no    
    85148      2017-11-20   no    
    48873      2018-6-25    no    
    66133      2015-11-9    no    
    49186      2015-7-24    no    
    37928      2019-8-7     no    
    63863      2015-2-12    no    
    79380      2018-9-18    no    
    74679      2017-10-1    no    
    58771      2016-4-21    no    
    54494      2018-6-16    no    
    78742      2016-2-13    no    
    25034      2015-11-22   no    
    45111      2019-4-2     no    
    14054      2016-11-12   no    
    25925      2019-6-4     no    
    39457      2016-7-4     no    
    35938      2019-5-9     no    
    63247      2019-8-15    no    
    79078      2015-3-17    no    
    75980      2019-11-7    no    
    30851      2020-7-18    no    
    24487      2019-4-14    no    
    19454      2016-5-14    no    
    21462      2020-7-18    no    
    24986      2015-7-17    no    
    34381      2017-6-5     no    
    86398      2015-2-18    no    
    89210      2017-7-11    no    
    56667      2019-1-3     no    
    47229      2019-12-11   no    
    70142      2019-1-7     no    
    68560      2019-11-1    no    
    53800      2018-1-13    no    
    16624      2015-9-4     no    
    42242      2017-5-11    no    
    83314      2018-5-8     no    
    45052      2018-7-19    no    
    47931      2019-2-22    no    
    79661      2018-3-21    no    
    25820      2016-1-23    no    
    46470      2020-9-12    no    
    54286      2019-2-6     no    
    74308      2015-4-11    no    
    71090      2018-4-21    no    
    61934      2019-1-12    no    
    67718      2019-1-25    no    
    34955      2018-6-18    no    
    95755      2018-7-5     no    
    18417      2019-4-13    no    
    25829      2020-4-14    no    
    53198      2020-10-12   no    
    77392      2019-3-5     no    
    82796      2019-1-23    no    
    90652      2019-2-5     no    
    69313      2019-1-25    no    
    30047      2016-9-14    no    
    36919      2016-6-5     no    
    52860      2016-12-11   no    
    12389      2017-11-2    no    
    94656      2019-1-16    no    
    22254      2019-9-3     no    
    67812      2015-9-7     no    
    18280      2017-8-20    no    
    49508      2019-10-22   no    
    89342      2017-9-17    no    
    93763      2016-4-4     no    
    53055      2019-9-18    no    
    54824      2017-9-5     no    
    25018      2019-9-2     no    
    69050      2017-7-13    no    
    77323      2019-8-20    no    
    91261      2015-10-23   no    
    35335      2016-2-15    no    
    67636      2019-10-1    no    
    72532      2017-5-11    no    
    27595      2019-2-21    no    
    51211      2015-6-1     no    
    41722      2016-8-13    no    
    57429      2020-6-8     no    
    80563      2020-12-15   no    
    90479      2015-7-14    no    
    79020      2017-12-11   no    
